WEO_Country_Code,Country,WEO_Country_Group_Code,Country_Group_Id,Value
921,Moldova,205,all_developing_latina_caribbean_33,0
948,Mongolia,205,all_developing_latina_caribbean_33,0
943,Montenegro,205,all_developing_latina_caribbean_33,0
686,Morocco,205,all_developing_latina_caribbean_33,0
688,Mozambique,205,all_developing_latina_caribbean_33,0
518,Myanmar,205,all_developing_latina_caribbean_33,0
728,Namibia,205,all_developing_latina_caribbean_33,0
836,Nauru,205,all_developing_latina_caribbean_33,0
558,Nepal,205,all_developing_latina_caribbean_33,0
138,Netherlands,205,all_developing_latina_caribbean_33,0
196,New Zealand,205,all_developing_latina_caribbean_33,0
278,Nicaragua,205,all_developing_latina_caribbean_33,1
692,Niger,205,all_developing_latina_caribbean_33,0
694,Nigeria,205,all_developing_latina_caribbean_33,0
962,North Macedonia,205,all_developing_latina_caribbean_33,0
142,Norway,205,all_developing_latina_caribbean_33,0
449,Oman,205,all_developing_latina_caribbean_33,0
564,Pakistan,205,all_developing_latina_caribbean_33,0
565,Palau,205,all_developing_latina_caribbean_33,0
283,Panama,205,all_developing_latina_caribbean_33,1
853,Papua New Guinea,205,all_developing_latina_caribbean_33,0
288,Paraguay,205,all_developing_latina_caribbean_33,1
293,Peru,205,all_developing_latina_caribbean_33,1
566,Philippines,205,all_developing_latina_caribbean_33,0
964,Poland,205,all_developing_latina_caribbean_33,0
182,Portugal,205,all_developing_latina_caribbean_33,0
359,Puerto Rico,205,all_developing_latina_caribbean_33,0
453,Qatar,205,all_developing_latina_caribbean_33,0
968,Romania,205,all_developing_latina_caribbean_33,0
922,Russia,205,all_developing_latina_caribbean_33,0
714,Rwanda,205,all_developing_latina_caribbean_33,0
862,Samoa,205,all_developing_latina_caribbean_33,0
135,San Marino,205,all_developing_latina_caribbean_33,0
716,São Tomé and Príncipe,205,all_developing_latina_caribbean_33,0
456,Saudi Arabia,205,all_developing_latina_caribbean_33,0
722,Senegal,205,all_developing_latina_caribbean_33,0
942,Serbia,205,all_developing_latina_caribbean_33,0
718,Seychelles,205,all_developing_latina_caribbean_33,0
724,Sierra Leone,205,all_developing_latina_caribbean_33,0
576,Singapore,205,all_developing_latina_caribbean_33,0
936,Slovak Republic,205,all_developing_latina_caribbean_33,0
961,Slovenia,205,all_developing_latina_caribbean_33,0
813,Solomon Islands,205,all_developing_latina_caribbean_33,0
726,Somalia,205,all_developing_latina_caribbean_33,0
199,South Africa,205,all_developing_latina_caribbean_33,0
733,South Sudan,205,all_developing_latina_caribbean_33,0
184,Spain,205,all_developing_latina_caribbean_33,0
524,Sri Lanka,205,all_developing_latina_caribbean_33,0
361,St. Kitts and Nevis,205,all_developing_latina_caribbean_33,1
362,St. Lucia,205,all_developing_latina_caribbean_33,1
364,St. Vincent and the Grenadines,205,all_developing_latina_caribbean_33,1
732,Sudan,205,all_developing_latina_caribbean_33,0
366,Suriname,205,all_developing_latina_caribbean_33,1
144,Sweden,205,all_developing_latina_caribbean_33,0
146,Switzerland,205,all_developing_latina_caribbean_33,0
463,Syria,205,all_developing_latina_caribbean_33,0
528,Taiwan Province of China,205,all_developing_latina_caribbean_33,0
923,Tajikistan,205,all_developing_latina_caribbean_33,0
738,Tanzania,205,all_developing_latina_caribbean_33,0
578,Thailand,205,all_developing_latina_caribbean_33,0
537,Timor-Leste,205,all_developing_latina_caribbean_33,0
742,Togo,205,all_developing_latina_caribbean_33,0
866,Tonga,205,all_developing_latina_caribbean_33,0
369,Trinidad and Tobago,205,all_developing_latina_caribbean_33,1
744,Tunisia,205,all_developing_latina_caribbean_33,0
186,Türkiye,205,all_developing_latina_caribbean_33,0
925,Turkmenistan,205,all_developing_latina_caribbean_33,0
869,Tuvalu,205,all_developing_latina_caribbean_33,0
746,Uganda,205,all_developing_latina_caribbean_33,0
926,Ukraine,205,all_developing_latina_caribbean_33,0
466,United Arab Emirates,205,all_developing_latina_caribbean_33,0
112,United Kingdom,205,all_developing_latina_caribbean_33,0
111,United States,205,all_developing_latina_caribbean_33,0
298,Uruguay,205,all_developing_latina_caribbean_33,1
927,Uzbekistan,205,all_developing_latina_caribbean_33,0
846,Vanuatu,205,all_developing_latina_caribbean_33,0
299,Venezuela,205,all_developing_latina_caribbean_33,1
582,Vietnam,205,all_developing_latina_caribbean_33,0
487,West Bank and Gaza,205,all_developing_latina_caribbean_33,0
474,Yemen,205,all_developing_latina_caribbean_33,0
754,Zambia,205,all_developing_latina_caribbean_33,0
698,Zimbabwe,205,all_developing_latina_caribbean_33,0
512,Afghanistan,400,all_developing_meast_casia_32,1
914,Albania,400,all_developing_meast_casia_32,0
612,Algeria,400,all_developing_meast_casia_32,1
171,Andorra,400,all_developing_meast_casia_32,0
614,Angola,400,all_developing_meast_casia_32,0
311,Antigua and Barbuda,400,all_developing_meast_casia_32,0
213,Argentina,400,all_developing_meast_casia_32,0
911,Armenia,400,all_developing_meast_casia_32,1
314,Aruba,400,all_developing_meast_casia_32,0
193,Australia,400,all_developing_meast_casia_32,0
122,Austria,400,all_developing_meast_casia_32,0
912,Azerbaijan,400,all_developing_meast_casia_32,1
313,The Bahamas,400,all_developing_meast_casia_32,0
419,Bahrain,400,all_developing_meast_casia_32,1
513,Bangladesh,400,all_developing_meast_casia_32,0
316,Barbados,400,all_developing_meast_casia_32,0
913,Belarus,400,all_developing_meast_casia_32,0
124,Belgium,400,all_developing_meast_casia_32,0
339,Belize,400,all_developing_meast_casia_32,0
638,Benin,400,all_developing_meast_casia_32,0
514,Bhutan,400,all_developing_meast_casia_32,0
218,Bolivia,400,all_developing_meast_casia_32,0
963,Bosnia and Herzegovina,400,all_developing_meast_casia_32,0
616,Botswana,400,all_developing_meast_casia_32,0
223,Brazil,400,all_developing_meast_casia_32,0
516,Brunei Darussalam,400,all_developing_meast_casia_32,0
918,Bulgaria,400,all_developing_meast_casia_32,0
748,Burkina Faso,400,all_developing_meast_casia_32,0
618,Burundi,400,all_developing_meast_casia_32,0
624,Cabo Verde,400,all_developing_meast_casia_32,0
522,Cambodia,400,all_developing_meast_casia_32,0
622,Cameroon,400,all_developing_meast_casia_32,0
156,Canada,400,all_developing_meast_casia_32,0
626,Central African Republic,400,all_developing_meast_casia_32,0
628,Chad,400,all_developing_meast_casia_32,0
228,Chile,400,all_developing_meast_casia_32,0
924,China,400,all_developing_meast_casia_32,0
233,Colombia,400,all_developing_meast_casia_32,0
632,Comoros,400,all_developing_meast_casia_32,0
636,Democratic Republic of the Congo,400,all_developing_meast_casia_32,0
634,Republic of Congo,400,all_developing_meast_casia_32,0
238,Costa Rica,400,all_developing_meast_casia_32,0
662,Côte d'Ivoire,400,all_developing_meast_casia_32,0
960,Croatia,400,all_developing_meast_casia_32,0
423,Cyprus,400,all_developing_meast_casia_32,0
935,Czech Republic,400,all_developing_meast_casia_32,0
128,Denmark,400,all_developing_meast_casia_32,0
611,Djibouti,400,all_developing_meast_casia_32,1
321,Dominica,400,all_developing_meast_casia_32,0
243,Dominican Republic,400,all_developing_meast_casia_32,0
248,Ecuador,400,all_developing_meast_casia_32,0
469,Egypt,400,all_developing_meast_casia_32,1
253,El Salvador,400,all_developing_meast_casia_32,0
642,Equatorial Guinea,400,all_developing_meast_casia_32,0
643,Eritrea,400,all_developing_meast_casia_32,0
939,Estonia,400,all_developing_meast_casia_32,0
734,Eswatini,400,all_developing_meast_casia_32,0
644,Ethiopia,400,all_developing_meast_casia_32,0
819,Fiji,400,all_developing_meast_casia_32,0
172,Finland,400,all_developing_meast_casia_32,0
132,France,400,all_developing_meast_casia_32,0
646,Gabon,400,all_developing_meast_casia_32,0
648,The Gambia,400,all_developing_meast_casia_32,0
915,Georgia,400,all_developing_meast_casia_32,1
134,Germany,400,all_developing_meast_casia_32,0
652,Ghana,400,all_developing_meast_casia_32,0
174,Greece,400,all_developing_meast_casia_32,0
328,Grenada,400,all_developing_meast_casia_32,0
258,Guatemala,400,all_developing_meast_casia_32,0
656,Guinea,400,all_developing_meast_casia_32,0
654,Guinea-Bissau,400,all_developing_meast_casia_32,0
336,Guyana,400,all_developing_meast_casia_32,0
263,Haiti,400,all_developing_meast_casia_32,0
268,Honduras,400,all_developing_meast_casia_32,0
532,Hong Kong SAR,400,all_developing_meast_casia_32,0
944,Hungary,400,all_developing_meast_casia_32,0
176,Iceland,400,all_developing_meast_casia_32,0
534,India,400,all_developing_meast_casia_32,0
536,Indonesia,400,all_developing_meast_casia_32,0
429,Islamic Republic of Iran,400,all_developing_meast_casia_32,1
433,Iraq,400,all_developing_meast_casia_32,1
178,Ireland,400,all_developing_meast_casia_32,0
136,Italy,400,all_developing_meast_casia_32,0
343,Jamaica,400,all_developing_meast_casia_32,0
158,Japan,400,all_developing_meast_casia_32,0
439,Jordan,400,all_developing_meast_casia_32,1
916,Kazakhstan,400,all_developing_meast_casia_32,1
664,Kenya,400,all_developing_meast_casia_32,0
826,Kiribati,400,all_developing_meast_casia_32,0
542,Korea,400,all_developing_meast_casia_32,0
967,Kosovo,400,all_developing_meast_casia_32,0
443,Kuwait,400,all_developing_meast_casia_32,1
917,Kyrgyz Republic,400,all_developing_meast_casia_32,1
544,Lao P.D.R.,400,all_developing_meast_casia_32,0
941,Latvia,400,all_developing_meast_casia_32,0
446,Lebanon,400,all_developing_meast_casia_32,1
666,Lesotho,400,all_developing_meast_casia_32,0
668,Liberia,400,all_developing_meast_casia_32,0
672,Libya,400,all_developing_meast_casia_32,1
946,Lithuania,400,all_developing_meast_casia_32,0
137,Luxembourg,400,all_developing_meast_casia_32,0
546,Macao SAR,400,all_developing_meast_casia_32,0
674,Madagascar,400,all_developing_meast_casia_32,0
676,Malawi,400,all_developing_meast_casia_32,0
548,Malaysia,400,all_developing_meast_casia_32,0
556,Maldives,400,all_developing_meast_casia_32,0
678,Mali,400,all_developing_meast_casia_32,0
181,Malta,400,all_developing_meast_casia_32,0
867,Marshall Islands,400,all_developing_meast_casia_32,0
682,Mauritania,400,all_developing_meast_casia_32,1
684,Mauritius,400,all_developing_meast_casia_32,0
273,Mexico,400,all_developing_meast_casia_32,0
868,Micronesia,400,all_developing_meast_casia_32,0
921,Moldova,400,all_developing_meast_casia_32,0
948,Mongolia,400,all_developing_meast_casia_32,0
943,Montenegro,400,all_developing_meast_casia_32,0
686,Morocco,400,all_developing_meast_casia_32,1
688,Mozambique,400,all_developing_meast_casia_32,0
518,Myanmar,400,all_developing_meast_casia_32,0
728,Namibia,400,all_developing_meast_casia_32,0
836,Nauru,400,all_developing_meast_casia_32,0
558,Nepal,400,all_developing_meast_casia_32,0
138,Netherlands,400,all_developing_meast_casia_32,0
196,New Zealand,400,all_developing_meast_casia_32,0
278,Nicaragua,400,all_developing_meast_casia_32,0
692,Niger,400,all_developing_meast_casia_32,0
694,Nigeria,400,all_developing_meast_casia_32,0
962,North Macedonia,400,all_developing_meast_casia_32,0
142,Norway,400,all_developing_meast_casia_32,0
449,Oman,400,all_developing_meast_casia_32,1
564,Pakistan,400,all_developing_meast_casia_32,1
565,Palau,400,all_developing_meast_casia_32,0
283,Panama,400,all_developing_meast_casia_32,0
853,Papua New Guinea,400,all_developing_meast_casia_32,0
288,Paraguay,400,all_developing_meast_casia_32,0
293,Peru,400,all_developing_meast_casia_32,0
566,Philippines,400,all_developing_meast_casia_32,0
964,Poland,400,all_developing_meast_casia_32,0
182,Portugal,400,all_developing_meast_casia_32,0
359,Puerto Rico,400,all_developing_meast_casia_32,0
453,Qatar,400,all_developing_meast_casia_32,1
968,Romania,400,all_developing_meast_casia_32,0
922,Russia,400,all_developing_meast_casia_32,0
714,Rwanda,400,all_developing_meast_casia_32,0
862,Samoa,400,all_developing_meast_casia_32,0
135,San Marino,400,all_developing_meast_casia_32,0
716,São Tomé and Príncipe,400,all_developing_meast_casia_32,0
456,Saudi Arabia,400,all_developing_meast_casia_32,1
722,Senegal,400,all_developing_meast_casia_32,0
942,Serbia,400,all_developing_meast_casia_32,0
718,Seychelles,400,all_developing_meast_casia_32,0
724,Sierra Leone,400,all_developing_meast_casia_32,0
576,Singapore,400,all_developing_meast_casia_32,0
936,Slovak Republic,400,all_developing_meast_casia_32,0
961,Slovenia,400,all_developing_meast_casia_32,0
813,Solomon Islands,400,all_developing_meast_casia_32,0
726,Somalia,400,all_developing_meast_casia_32,1
199,South Africa,400,all_developing_meast_casia_32,0
733,South Sudan,400,all_developing_meast_casia_32,0
184,Spain,400,all_developing_meast_casia_32,0
524,Sri Lanka,400,all_developing_meast_casia_32,0
361,St. Kitts and Nevis,400,all_developing_meast_casia_32,0
362,St. Lucia,400,all_developing_meast_casia_32,0
364,St. Vincent and the Grenadines,400,all_developing_meast_casia_32,0
732,Sudan,400,all_developing_meast_casia_32,1
366,Suriname,400,all_developing_meast_casia_32,0
144,Sweden,400,all_developing_meast_casia_32,0
146,Switzerland,400,all_developing_meast_casia_32,0
463,Syria,400,all_developing_meast_casia_32,1
528,Taiwan Province of China,400,all_developing_meast_casia_32,0
923,Tajikistan,400,all_developing_meast_casia_32,1
738,Tanzania,400,all_developing_meast_casia_32,0
578,Thailand,400,all_developing_meast_casia_32,0
537,Timor-Leste,400,all_developing_meast_casia_32,0
742,Togo,400,all_developing_meast_casia_32,0
866,Tonga,400,all_developing_meast_casia_32,0
369,Trinidad and Tobago,400,all_developing_meast_casia_32,0
744,Tunisia,400,all_developing_meast_casia_32,1
186,Türkiye,400,all_developing_meast_casia_32,0
925,Turkmenistan,400,all_developing_meast_casia_32,1
869,Tuvalu,400,all_developing_meast_casia_32,0
746,Uganda,400,all_developing_meast_casia_32,0
926,Ukraine,400,all_developing_meast_casia_32,0
466,United Arab Emirates,400,all_developing_meast_casia_32,1
112,United Kingdom,400,all_developing_meast_casia_32,0
111,United States,400,all_developing_meast_casia_32,0
298,Uruguay,400,all_developing_meast_casia_32,0
927,Uzbekistan,400,all_developing_meast_casia_32,1
846,Vanuatu,400,all_developing_meast_casia_32,0
299,Venezuela,400,all_developing_meast_casia_32,0
582,Vietnam,400,all_developing_meast_casia_32,0
487,West Bank and Gaza,400,all_developing_meast_casia_32,1
474,Yemen,400,all_developing_meast_casia_32,1
754,Zambia,400,all_developing_meast_casia_32,0
698,Zimbabwe,400,all_developing_meast_casia_32,0
512,Afghanistan,603,all_developing_ssafrica_45,0
914,Albania,603,all_developing_ssafrica_45,0
612,Algeria,603,all_developing_ssafrica_45,0
171,Andorra,603,all_developing_ssafrica_45,0
614,Angola,603,all_developing_ssafrica_45,1
311,Antigua and Barbuda,603,all_developing_ssafrica_45,0
213,Argentina,603,all_developing_ssafrica_45,0
911,Armenia,603,all_developing_ssafrica_45,0
314,Aruba,603,all_developing_ssafrica_45,0
193,Australia,603,all_developing_ssafrica_45,0
122,Austria,603,all_developing_ssafrica_45,0
912,Azerbaijan,603,all_developing_ssafrica_45,0
313,The Bahamas,603,all_developing_ssafrica_45,0
419,Bahrain,603,all_developing_ssafrica_45,0
513,Bangladesh,603,all_developing_ssafrica_45,0
316,Barbados,603,all_developing_ssafrica_45,0
913,Belarus,603,all_developing_ssafrica_45,0
124,Belgium,603,all_developing_ssafrica_45,0
339,Belize,603,all_developing_ssafrica_45,0
638,Benin,603,all_developing_ssafrica_45,1
514,Bhutan,603,all_developing_ssafrica_45,0
218,Bolivia,603,all_developing_ssafrica_45,0
963,Bosnia and Herzegovina,603,all_developing_ssafrica_45,0
616,Botswana,603,all_developing_ssafrica_45,1
223,Brazil,603,all_developing_ssafrica_45,0
516,Brunei Darussalam,603,all_developing_ssafrica_45,0
918,Bulgaria,603,all_developing_ssafrica_45,0
748,Burkina Faso,603,all_developing_ssafrica_45,1
618,Burundi,603,all_developing_ssafrica_45,1
624,Cabo Verde,603,all_developing_ssafrica_45,1
522,Cambodia,603,all_developing_ssafrica_45,0
622,Cameroon,603,all_developing_ssafrica_45,1
156,Canada,603,all_developing_ssafrica_45,0
626,Central African Republic,603,all_developing_ssafrica_45,1
628,Chad,603,all_developing_ssafrica_45,1
228,Chile,603,all_developing_ssafrica_45,0
924,China,603,all_developing_ssafrica_45,0
233,Colombia,603,all_developing_ssafrica_45,0
632,Comoros,603,all_developing_ssafrica_45,1
636,Democratic Republic of the Congo,603,all_developing_ssafrica_45,1
634,Republic of Congo,603,all_developing_ssafrica_45,1
238,Costa Rica,603,all_developing_ssafrica_45,0
662,Côte d'Ivoire,603,all_developing_ssafrica_45,1
960,Croatia,603,all_developing_ssafrica_45,0
423,Cyprus,603,all_developing_ssafrica_45,0
935,Czech Republic,603,all_developing_ssafrica_45,0
128,Denmark,603,all_developing_ssafrica_45,0
611,Djibouti,603,all_developing_ssafrica_45,0
321,Dominica,603,all_developing_ssafrica_45,0
243,Dominican Republic,603,all_developing_ssafrica_45,0
248,Ecuador,603,all_developing_ssafrica_45,0
469,Egypt,603,all_developing_ssafrica_45,0
253,El Salvador,603,all_developing_ssafrica_45,0
642,Equatorial Guinea,603,all_developing_ssafrica_45,1
643,Eritrea,603,all_developing_ssafrica_45,1
939,Estonia,603,all_developing_ssafrica_45,0
734,Eswatini,603,all_developing_ssafrica_45,1
644,Ethiopia,603,all_developing_ssafrica_45,1
819,Fiji,603,all_developing_ssafrica_45,0
172,Finland,603,all_developing_ssafrica_45,0
132,France,603,all_developing_ssafrica_45,0
646,Gabon,603,all_developing_ssafrica_45,1
648,The Gambia,603,all_developing_ssafrica_45,1
915,Georgia,603,all_developing_ssafrica_45,0
134,Germany,603,all_developing_ssafrica_45,0
652,Ghana,603,all_developing_ssafrica_45,1
174,Greece,603,all_developing_ssafrica_45,0
328,Grenada,603,all_developing_ssafrica_45,0
258,Guatemala,603,all_developing_ssafrica_45,0
656,Guinea,603,all_developing_ssafrica_45,1
654,Guinea-Bissau,603,all_developing_ssafrica_45,1
336,Guyana,603,all_developing_ssafrica_45,0
263,Haiti,603,all_developing_ssafrica_45,0
268,Honduras,603,all_developing_ssafrica_45,0
532,Hong Kong SAR,603,all_developing_ssafrica_45,0
944,Hungary,603,all_developing_ssafrica_45,0
176,Iceland,603,all_developing_ssafrica_45,0
534,India,603,all_developing_ssafrica_45,0
536,Indonesia,603,all_developing_ssafrica_45,0
429,Islamic Republic of Iran,603,all_developing_ssafrica_45,0
433,Iraq,603,all_developing_ssafrica_45,0
178,Ireland,603,all_developing_ssafrica_45,0
136,Italy,603,all_developing_ssafrica_45,0
343,Jamaica,603,all_developing_ssafrica_45,0
158,Japan,603,all_developing_ssafrica_45,0
439,Jordan,603,all_developing_ssafrica_45,0
916,Kazakhstan,603,all_developing_ssafrica_45,0
664,Kenya,603,all_developing_ssafrica_45,1
826,Kiribati,603,all_developing_ssafrica_45,0
542,Korea,603,all_developing_ssafrica_45,0
967,Kosovo,603,all_developing_ssafrica_45,0
443,Kuwait,603,all_developing_ssafrica_45,0
917,Kyrgyz Republic,603,all_developing_ssafrica_45,0
544,Lao P.D.R.,603,all_developing_ssafrica_45,0
941,Latvia,603,all_developing_ssafrica_45,0
446,Lebanon,603,all_developing_ssafrica_45,0
666,Lesotho,603,all_developing_ssafrica_45,1
668,Liberia,603,all_developing_ssafrica_45,1
672,Libya,603,all_developing_ssafrica_45,0
946,Lithuania,603,all_developing_ssafrica_45,0
137,Luxembourg,603,all_developing_ssafrica_45,0
546,Macao SAR,603,all_developing_ssafrica_45,0
674,Madagascar,603,all_developing_ssafrica_45,1
676,Malawi,603,all_developing_ssafrica_45,1
548,Malaysia,603,all_developing_ssafrica_45,0
556,Maldives,603,all_developing_ssafrica_45,0
678,Mali,603,all_developing_ssafrica_45,1
181,Malta,603,all_developing_ssafrica_45,0
867,Marshall Islands,603,all_developing_ssafrica_45,0
682,Mauritania,603,all_developing_ssafrica_45,0
684,Mauritius,603,all_developing_ssafrica_45,1
273,Mexico,603,all_developing_ssafrica_45,0
868,Micronesia,603,all_developing_ssafrica_45,0
921,Moldova,603,all_developing_ssafrica_45,0
948,Mongolia,603,all_developing_ssafrica_45,0
943,Montenegro,603,all_developing_ssafrica_45,0
686,Morocco,603,all_developing_ssafrica_45,0
688,Mozambique,603,all_developing_ssafrica_45,1
518,Myanmar,603,all_developing_ssafrica_45,0
728,Namibia,603,all_developing_ssafrica_45,1
836,Nauru,603,all_developing_ssafrica_45,0
558,Nepal,603,all_developing_ssafrica_45,0
138,Netherlands,603,all_developing_ssafrica_45,0
196,New Zealand,603,all_developing_ssafrica_45,0
278,Nicaragua,603,all_developing_ssafrica_45,0
692,Niger,603,all_developing_ssafrica_45,1
694,Nigeria,603,all_developing_ssafrica_45,1
962,North Macedonia,603,all_developing_ssafrica_45,0
142,Norway,603,all_developing_ssafrica_45,0
449,Oman,603,all_developing_ssafrica_45,0
564,Pakistan,603,all_developing_ssafrica_45,0
565,Palau,603,all_developing_ssafrica_45,0
283,Panama,603,all_developing_ssafrica_45,0
853,Papua New Guinea,603,all_developing_ssafrica_45,0
288,Paraguay,603,all_developing_ssafrica_45,0
293,Peru,603,all_developing_ssafrica_45,0
566,Philippines,603,all_developing_ssafrica_45,0
964,Poland,603,all_developing_ssafrica_45,0
182,Portugal,603,all_developing_ssafrica_45,0
359,Puerto Rico,603,all_developing_ssafrica_45,0
453,Qatar,603,all_developing_ssafrica_45,0
968,Romania,603,all_developing_ssafrica_45,0
922,Russia,603,all_developing_ssafrica_45,0
714,Rwanda,603,all_developing_ssafrica_45,1
862,Samoa,603,all_developing_ssafrica_45,0
135,San Marino,603,all_developing_ssafrica_45,0
716,São Tomé and Príncipe,603,all_developing_ssafrica_45,1
456,Saudi Arabia,603,all_developing_ssafrica_45,0
722,Senegal,603,all_developing_ssafrica_45,1
942,Serbia,603,all_developing_ssafrica_45,0
718,Seychelles,603,all_developing_ssafrica_45,1
724,Sierra Leone,603,all_developing_ssafrica_45,1
576,Singapore,603,all_developing_ssafrica_45,0
936,Slovak Republic,603,all_developing_ssafrica_45,0
961,Slovenia,603,all_developing_ssafrica_45,0
813,Solomon Islands,603,all_developing_ssafrica_45,0
726,Somalia,603,all_developing_ssafrica_45,0
199,South Africa,603,all_developing_ssafrica_45,1
733,South Sudan,603,all_developing_ssafrica_45,1
184,Spain,603,all_developing_ssafrica_45,0
524,Sri Lanka,603,all_developing_ssafrica_45,0
361,St. Kitts and Nevis,603,all_developing_ssafrica_45,0
362,St. Lucia,603,all_developing_ssafrica_45,0
364,St. Vincent and the Grenadines,603,all_developing_ssafrica_45,0
732,Sudan,603,all_developing_ssafrica_45,0
366,Suriname,603,all_developing_ssafrica_45,0
144,Sweden,603,all_developing_ssafrica_45,0
146,Switzerland,603,all_developing_ssafrica_45,0
463,Syria,603,all_developing_ssafrica_45,0
528,Taiwan Province of China,603,all_developing_ssafrica_45,0
923,Tajikistan,603,all_developing_ssafrica_45,0
738,Tanzania,603,all_developing_ssafrica_45,1
578,Thailand,603,all_developing_ssafrica_45,0
537,Timor-Leste,603,all_developing_ssafrica_45,0
742,Togo,603,all_developing_ssafrica_45,1
866,Tonga,603,all_developing_ssafrica_45,0
369,Trinidad and Tobago,603,all_developing_ssafrica_45,0
744,Tunisia,603,all_developing_ssafrica_45,0
186,Türkiye,603,all_developing_ssafrica_45,0
925,Turkmenistan,603,all_developing_ssafrica_45,0
869,Tuvalu,603,all_developing_ssafrica_45,0
746,Uganda,603,all_developing_ssafrica_45,1
926,Ukraine,603,all_developing_ssafrica_45,0
466,United Arab Emirates,603,all_developing_ssafrica_45,0
112,United Kingdom,603,all_developing_ssafrica_45,0
111,United States,603,all_developing_ssafrica_45,0
298,Uruguay,603,all_developing_ssafrica_45,0
927,Uzbekistan,603,all_developing_ssafrica_45,0
846,Vanuatu,603,all_developing_ssafrica_45,0
299,Venezuela,603,all_developing_ssafrica_45,0
582,Vietnam,603,all_developing_ssafrica_45,0
487,West Bank and Gaza,603,all_developing_ssafrica_45,0
474,Yemen,603,all_developing_ssafrica_45,0
754,Zambia,603,all_developing_ssafrica_45,1
698,Zimbabwe,603,all_developing_ssafrica_45,1
512,Afghanistan,510,all_asean_5,0
914,Albania,510,all_asean_5,0
612,Algeria,510,all_asean_5,0
171,Andorra,510,all_asean_5,0
614,Angola,510,all_asean_5,0
311,Antigua and Barbuda,510,all_asean_5,0
213,Argentina,510,all_asean_5,0
911,Armenia,510,all_asean_5,0
314,Aruba,510,all_asean_5,0
193,Australia,510,all_asean_5,0
122,Austria,510,all_asean_5,0
912,Azerbaijan,510,all_asean_5,0
313,The Bahamas,510,all_asean_5,0
419,Bahrain,510,all_asean_5,0
513,Bangladesh,510,all_asean_5,0
316,Barbados,510,all_asean_5,0
913,Belarus,510,all_asean_5,0
124,Belgium,510,all_asean_5,0
339,Belize,510,all_asean_5,0
638,Benin,510,all_asean_5,0
514,Bhutan,510,all_asean_5,0
218,Bolivia,510,all_asean_5,0
963,Bosnia and Herzegovina,510,all_asean_5,0
616,Botswana,510,all_asean_5,0
223,Brazil,510,all_asean_5,0
516,Brunei Darussalam,510,all_asean_5,0
918,Bulgaria,510,all_asean_5,0
748,Burkina Faso,510,all_asean_5,0
618,Burundi,510,all_asean_5,0
624,Cabo Verde,510,all_asean_5,0
522,Cambodia,510,all_asean_5,0
622,Cameroon,510,all_asean_5,0
156,Canada,510,all_asean_5,0
626,Central African Republic,510,all_asean_5,0
628,Chad,510,all_asean_5,0
228,Chile,510,all_asean_5,0
924,China,510,all_asean_5,0
233,Colombia,510,all_asean_5,0
632,Comoros,510,all_asean_5,0
636,Democratic Republic of the Congo,510,all_asean_5,0
634,Republic of Congo,510,all_asean_5,0
238,Costa Rica,510,all_asean_5,0
662,Côte d'Ivoire,510,all_asean_5,0
960,Croatia,510,all_asean_5,0
423,Cyprus,510,all_asean_5,0
935,Czech Republic,510,all_asean_5,0
128,Denmark,510,all_asean_5,0
611,Djibouti,510,all_asean_5,0
321,Dominica,510,all_asean_5,0
243,Dominican Republic,510,all_asean_5,0
248,Ecuador,510,all_asean_5,0
469,Egypt,510,all_asean_5,0
253,El Salvador,510,all_asean_5,0
642,Equatorial Guinea,510,all_asean_5,0
643,Eritrea,510,all_asean_5,0
939,Estonia,510,all_asean_5,0
734,Eswatini,510,all_asean_5,0
644,Ethiopia,510,all_asean_5,0
819,Fiji,510,all_asean_5,0
172,Finland,510,all_asean_5,0
132,France,510,all_asean_5,0
646,Gabon,510,all_asean_5,0
648,The Gambia,510,all_asean_5,0
915,Georgia,510,all_asean_5,0
134,Germany,510,all_asean_5,0
652,Ghana,510,all_asean_5,0
174,Greece,510,all_asean_5,0
328,Grenada,510,all_asean_5,0
258,Guatemala,510,all_asean_5,0
656,Guinea,510,all_asean_5,0
654,Guinea-Bissau,510,all_asean_5,0
336,Guyana,510,all_asean_5,0
263,Haiti,510,all_asean_5,0
268,Honduras,510,all_asean_5,0
532,Hong Kong SAR,510,all_asean_5,0
944,Hungary,510,all_asean_5,0
176,Iceland,510,all_asean_5,0
534,India,510,all_asean_5,0
536,Indonesia,510,all_asean_5,1
429,Islamic Republic of Iran,510,all_asean_5,0
433,Iraq,510,all_asean_5,0
178,Ireland,510,all_asean_5,0
136,Italy,510,all_asean_5,0
343,Jamaica,510,all_asean_5,0
158,Japan,510,all_asean_5,0
439,Jordan,510,all_asean_5,0
916,Kazakhstan,510,all_asean_5,0
664,Kenya,510,all_asean_5,0
826,Kiribati,510,all_asean_5,0
542,Korea,510,all_asean_5,0
967,Kosovo,510,all_asean_5,0
443,Kuwait,510,all_asean_5,0
917,Kyrgyz Republic,510,all_asean_5,0
544,Lao P.D.R.,510,all_asean_5,0
941,Latvia,510,all_asean_5,0
446,Lebanon,510,all_asean_5,0
666,Lesotho,510,all_asean_5,0
668,Liberia,510,all_asean_5,0
672,Libya,510,all_asean_5,0
946,Lithuania,510,all_asean_5,0
137,Luxembourg,510,all_asean_5,0
546,Macao SAR,510,all_asean_5,0
674,Madagascar,510,all_asean_5,0
