WEO_Country_Code,WEO_Subject_Code,Country_Series-Specific_Notes,Estimates_Start_After
632,TM_RPCH,"Source: Central Bank and IMF Staff Latest actual data: 2022 Base year: 1990 Methodology used to derive volumes: Estimated to grow in line with real GDP growth Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Comorian franc Data last updated: 09/2024",2022
636,TM_RPCH,"Source: Central Bank Latest actual data: 2022 Base year: 2002 Methodology used to derive volumes: Fixed expenditure weights. Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Congolese franc Data last updated: 08/2024",2022
634,TM_RPCH,"Source: Central Bank Latest actual data: 2021 Base year: 1990 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 07/2024",2021
238,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2019 Methodology used to derive volumes: Deflating values using price indices Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Costa Rican colón Data last updated: 09/2024",2023
662,TM_RPCH,"Source: Central Bank Latest actual data: 2022 Base year: 2000 Methodology used to derive volumes: Chained system Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 09/2024",2022
960,TM_RPCH,"Source: National Statistics Office. By the former Central Bureau of Statistics of the Republic of Croatia (CroStat), now the Croatian Bureau of Statistics (CBS, www.dzs.hr). Latest actual data: 2023 Notes: The authorities produce data from 1995 only; Earlier data result from splicing. Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data). Export and import price indices were calculated as unit value indices, in other words, indices of the change of the export and import value per quantity unit of exported/imported goods, that is, per kilogram as a uniform and comparable quantity unit for all goods. Formula used to derive volumes: Fisher. Export and import price indices were calculated according to the Fisher's, so-called ideal, formula, which is a geometrical mean between the Laspeyres' and Paasche's formulae. Chain-weighted: No. Export and import price indices are calculated as monthly or quarterly as compared to the base year (previous year). For example, export and import price indices for the first quarter of 2011 are calculated as compared to the period from January to December 2010. Trade System: Special trade. Special trade in a wider sense: processing in customs warehouses and free zones are included. Excluded items in trade: In transit; Low valued; Re-exports; Re-imports;. This statistics does not include temporary export and import (less than two years) of goods that are returned to the owner in an unaltered state, services, monetary gold, goods used as carriers of customized information including software and software downloaded from the Internet, means of payment which are legal tender and securities, goods supplied free of charge which are not the subject of commercial transactions (advertising material and commercial samples), supplying of Croatian diplomatic missions abroad and foreign diplomatic missions in the Republic of Croatia, and temporary exports and imports for repair. For 2016, transaction imports below 1.8 million Kuna and exports below 0.9 million Kuna are exempted from statistical reports. Oil coverage: Primary or unrefined products; Secondary or refined products; Other; Valuation of exports: Free on board (FOB). The export values are calculated on the basis of the FOB parity. It means that the invoice value is reduced for transportation and other costs incurred from the Croatian border to the place of delivery abroad, if it is agreed that goods are delivered abroad. If it is agreed for delivery to take place in the country (Republic of Croatia), the invoice value is increased by the costs incurred from the place of delivery in Croatia to the Croatian border. Valuation of imports: Cost, insurance, freight (CIF). The import values are calculated on the basis of the CIF parity. It means that the invoice value is increased by transportation and other costs incurred from the place of delivery abroad to the Croatian border, if it is agreed that goods are delivered abroad. If it is agreed for delivery to take place in the country (Republic of Croatia), the invoice value is reduced for the costs incurred from the Croatian border to the place of delivery in Croatia. Primary domestic currency: Euro Data last updated: 09/2024",2023
423,TM_RPCH,"Source: National Statistics Office. National Accounts Latest actual data: 2023 Base year: 2008 Methodology used to derive volumes: Based on National Accounts Formula used to derive volumes: Based on National Accounts Chain-weighted: No Trade System: General trade Excluded items in trade: Goods originally imported and having undergone only repair or minor operations which leave them essentially unchanged are not defined as domestic. Minor operations include packaging, bottling, cleaning, sorting etc. Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",2023
935,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 2000 Trade System: General trade Oil coverage: Czechia is not an oil producing country Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Czech koruna Data last updated: 09/2024",2023
128,TM_RPCH,"Source: National Statistics Office Latest actual data: 2022 Base year: 2010 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 1980 Trade System: General trade Excluded items in trade: In transit; Re-exports; Re-imports; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Danish krone Data last updated: 08/2024",2022
611,TM_RPCH,Source: Central Bank Latest actual data: 2023 Notes: Volume of imports and exports are calculated as they are not provided by the authorities Base year: 2013 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Re-exports; Oil coverage: Primary or unrefined products; Other; Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Djibouti franc Data last updated: 08/2024,2023
321,TM_RPCH,Source: Central Bank Latest actual data: 2022 Base year: 2006 Methodology used to derive volumes: We receive data on volumes from the Customs Office. Formula used to derive volumes: Volume = Value/GAS Deflator Chain-weighted: No Trade System: Special trade Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Eastern Caribbean dollar Data last updated: 09/2024,2022
243,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2013 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Re-exports; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Dominican peso Data last updated: 09/2024",2023
248,TM_RPCH,Source: Central Bank Latest actual data: 2023 Base year: 2014 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No. Last updated in 2014 Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: US dollar Data last updated: 09/2024,2023
469,TM_RPCH,"Source: Central Bank Latest actual data: FY2020/21 Base year: FY2004/05. Fiscal year 2004/2005 Methodology used to derive volumes: Weighted average of prices using GAS and team assumptions Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB). Nominal value Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Egyptian pound Data last updated: 09/2024",2021
253,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2014 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: US dollar Data last updated: 09/2024",2023
642,TM_RPCH,"Source: Central Bank. Banque des Etats de l'Afrique Centrale (BEAC) Latest actual data: 2022 Notes: IMF staff estimate export data from hydrocarbon and timber production and price information. Imports are estimated from final expenditure growth. Base year: 2007 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 09/2024",2022
643,TM_RPCH,"Source: Authorities up to 2009, and IMF staff estimates for 2010-19 Latest actual data: 2019 Base year: 2005 Excluded items in trade: Re-exports; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Eritrean nakfa Data last updated: 08/2024",2019
939,TM_RPCH,"Source: Central Bank and Statistics of Estonia Latest actual data: 2023 Base year: 2020. Chain-weighted volumes Methodology used to derive volumes: Chain-weighted volumes Formula used to derive volumes: Chain-weighted volumes Chain-weighted: Yes, from 1995 Trade System: General trade Excluded items in trade: No items are excluded. Oil coverage: the oil and non-oil decomposition in real terms are based on WEO provided prices Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",2023
734,TM_RPCH,"Source: Central Bank. Updated methodology has been applied to the series. Prior to 2002, the data are adjusted using previous historical data as proxies to produce smooth series with the use of splicing technique. Historical data are updated on a continual basis as more information becomes available. Latest actual data: 2023 Base year: 2000 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No. updates are not done regularly Trade System: Special trade Excluded items in trade: In transit; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Swazi lilangeni Data last updated: 08/2024",2023
644,TM_RPCH,"Source: Central Bank Latest actual data: FY2020/21 Notes: Data refer to fiscal years (July /June). Data for 2012 represent fiscal year 2011/2012. Base year: FY1999/2000 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Re-exports; Re-imports; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Ethiopian birr Data last updated: 09/2024",2021
819,TM_RPCH,Source:,1980
172,TM_RPCH,"Source: National Statistics Office. Other sources: Statistics Finland; Finnish Board of Customs (Tulli) Latest actual data: 2023 Base year: 2000 Methodology used to derive volumes: Chain weighted volumes Formula used to derive volumes: Other Chain-weighted: Yes, from 1986 Trade System: General trade Excluded items in trade: In transit; Re-exports; Re-imports; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",2023
132,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 2020 Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 10/2024",2023
646,TM_RPCH,"Source: IMF Staff Estimates Latest actual data: 2021 Base year: 2001 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: Yes, from 2012 Trade System: General trade Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 09/2024",2021
648,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2000 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Based on staff estimate Chain-weighted: No Trade System: General trade Excluded items in trade: Low valued; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Gambian dalasi Data last updated: 09/2024",2023
915,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2015 Methodology used to derive volumes: Not applicable. Trade volumes not produced by Geostat. Formula used to derive volumes: Not applicable Trade System: General trade Excluded items in trade: In transit; Other; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Georgian lari Data last updated: 09/2024",2023
134,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2000 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: Yes, from 1991 Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 10/2024",2023
652,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2011 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Ghanaian cedi Data last updated: 10/2024",2023
174,TM_RPCH,"Source: National Statistics Office. Formally, the National Statistics Office (ELSTAT). Based on customs data. Latest actual data: 2023 Base year: 2015 Methodology used to derive volumes: National authorities do not collect information for volumes. Data calculated from national accounts statistics. Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Includes all transactions Oil coverage: Primary or unrefined products; Secondary or refined products;. Most imports are unrefined while most exports are refined. Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Euro Data last updated: 09/2024",2023
328,TM_RPCH,"Source: National Statistics Office. NSO in collaboration with Central Bank Latest actual data: 2022 Notes: On account of a methodological change to the compilation of balance of payments statistics, data for BOP series before 2014 have been removed. Base year: 1999 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Not specified Chain-weighted: No. Not specified Trade System: General trade Oil coverage: Grenada imports refined oil products. Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Eastern Caribbean dollar Data last updated: 09/2024",2022
258,TM_RPCH,Source: Central Bank Latest actual data: 2023 Base year: 2004 Methodology used to derive volumes: Not applicable Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Guatemalan quetzal Data last updated: 09/2024,2023
656,TM_RPCH,Source: Central Bank Latest actual data: 2021 Base year: 2018 Methodology used to derive volumes: Not applicable Primary domestic currency: Guinean franc Data last updated: 07/2024,2021
654,TM_RPCH,"Source: Central Bank Latest actual data: 2022 Base year: 2010 Methodology used to derive volumes: Not applicable Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 07/2024",2022
336,TM_RPCH,"Source: Bureau of Statistics and Central Bank Latest actual data: 2023 Base year: 2012 Methodology used to derive volumes: Weighted average of volume changes. Ratio of export value index and Törnqvist price index Formula used to derive volumes: Tornqvist Index Chain-weighted: Yes, from 1996. Rolling average of previous two years weights in total exports/imports Trade System: General trade Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Guyanese dollar Data last updated: 09/2024",2023
263,TM_RPCH,Source: Central Bank Latest actual data: FY2022/23 Base year: FY2015/16 Primary domestic currency: Haitian gourde Data last updated: 09/2024,2023
268,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2005. Base year for oil import volumes is 2005. Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Honduran lempira Data last updated: 09/2024",2023
532,TM_RPCH,"Source: National Statistics Office. Data retrieved from Haver Latest actual data: 2023 Base year: 2000 Methodology used to derive volumes: Deflation by unit value indexes (from customs data). Customs data used for merchandise trade. Trade in services statistics are compiled based on data collected via various sources, including establishment and household surveys, administrative records and other data sources Formula used to derive volumes: Use the value index, unit value index and quantum index to measure the changes in value, prices and volume of external merchandise trade respectively. Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Other;. Excludes transactions in gold and specie Oil coverage: Primary or unrefined products; Secondary or refined products;. By country and commodity SITC 2nd digit Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Hong Kong dollar Data last updated: 09/2024",2023
944,TM_RPCH,"Source: Central Bank. The Central bank's original source is the National Statistical Office Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Volumes are derived using the methodology described in WEO trade conversion calculations spreadsheet Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Hungarian forint Data last updated: 09/2024",2023
176,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Fisher Chain-weighted: Yes, from 1990 Trade System: Special trade Excluded items in trade: In transit; Re-imports;. In accordance with ESA 2010. Oil coverage: Petroleum, petroleum products Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Icelandic króna Data last updated: 09/2024",2023
534,TM_RPCH,"Source: Central Bank Latest actual data: FY2023/24 Base year: FY1999/2000 Methodology used to derive volumes: Deflation by survey-based price indexes. Volumes are computed from current price data deflated by WEO price indexes and National Statistical Office price indexes. Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Indian rupee Data last updated: 09/2024",2024
536,TM_RPCH,"Source: National Statistics Office. Accessed via CEIC Latest actual data: 2023 Base year: 2000 Methodology used to derive volumes: Other Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Goods of diplomat, a part of goods directly exported/imported by armed forces, goods for expeditions and exhibition shows. Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Other Primary domestic currency: Indonesian rupiah Data last updated: 09/2024",2023
429,TM_RPCH,"Source: Central Bank Latest actual data: FY2022/23 Notes: Data prior to 1990 cannot be confirmed by national sources at this time. Base year: FY2000/01 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Iranian rial Data last updated: 09/2024",2023
433,TM_RPCH,Source:,1980
178,TM_RPCH,"Source: National Statistics Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2023 Base year: 2015 Methodology used to derive volumes: For goods - average of unit value indices and producer price indices are used. For services - price surveys are used only for services deflation on a quarterly basis. Formula used to derive volumes: Fisher. Fisher chain-linked estimate is used for the annual data. Chain-weighted: Yes, from 1995 Trade System: General trade Excluded items in trade: In transit; Low valued; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",2023
436,TM_RPCH,"Source: The team uses a wide range of data sources including National Statistics, Central Bank and IMF staff calculation. Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Fisher Chain-weighted: Yes, from 1995 Trade System: Special trade Excluded items in trade: In transit; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Israeli new shekel Data last updated: 09/2024",2023
136,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Fisher Chain-weighted: Yes, from 2000 Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 10/2024",2023
343,TM_RPCH,Source: Central Bank Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Re-exports; Re-imports; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Jamaican dollar Data last updated: 09/2024,2023
158,TM_RPCH,"Source: Cabinet Office of Japan via Haver Analytics Latest actual data: 2023 Base year: 2011 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Based on the Balance of Payment Chain-weighted: No Trade System: General trade Excluded items in trade: Goods of small amount of value of less than 200,000 yen, samples, goods smuggled, gifts, ship's and aircraft's stores, personal effects of travelers, goods of performance of travelling entertainers, goods belonging to US and UN Forces, exhibits to the fair, and containers of repeated used. Oil coverage: Primary or unrefined products; Secondary or refined products; Other; Valuation of exports: Free on board (FOB). Based on the BOP Valuation of imports: Cost, insurance, freight (CIF). Based on the BOP Primary domestic currency: Japanese yen Data last updated: 09/2024",2023
439,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 1994. TXGO has a base year of 2000, since values prior to 2000 were all zeros. Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Re-imports; Oil coverage: Unrefined and refined products Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Jordanian dinar Data last updated: 09/2024",2023
916,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Not applicable Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Kazakhstani tenge Data last updated: 09/2024",2023
664,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2009 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Re-exports; Re-imports; Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Kenyan shilling Data last updated: 07/2024",2023
826,TM_RPCH,"Source: National Statistics Office. Data from STA database ID:BOP (submitted to STA by authorities) Latest actual data: 2022 Base year: 2019 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Low valued; Re-exports; Re-imports; Other; Oil coverage: Kiribati imports all petroleum products (refined) Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Australian dollar Data last updated: 08/2024",2022
542,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Re-imports; Other;. For other, the following goods are excluded from trade statistics: o - Goods sold where duration of storage has expired according to the provision of Article 208 of Customs Act. o - Goods reserved to national treasury according to the provision of Article 126 of Customs Act. o - Goods destructed or scrapped according to the provision of Article 127 of Customs Act. o - Goods forfeited or additionally collected according to the provision of Article 128 of Customs Act. o - Goods lost, stolen, depreciated or destroyed in bonded area. o - Goods in bonded sales shop. o - Goods in transit through Korea. o - Goods returned prior to import clearance. o - Monetary gold and silver, negotiable securities, and monetary coins and paper money in current circulation. o - Goods of A.T.A Carnet. o - Goods consigned to diplomatic missions. o - Goods for improvement or repair. o - Goods temporarily imported or exported for international events, athletic meeting, exhibition, etc. o - Goods leased less than one year or goods on operational lease. o - Goods considered to be samples for sales promotions. o - Vessels constructed in bonded factory under the condition of acquiring Korean nationality. o - Goods considered not relating to merchandise trade. Oil coverage: Cannot verify. Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: South Korean won Data last updated: 09/2024",2023
967,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2016 Methodology used to derive volumes: Assumes constant prices Formula used to derive volumes: Other Chain-weighted: No Trade System: Special trade Excluded items in trade: In transit; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",2023
443,TM_RPCH,Source:,1980
917,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Low valued; Re-exports; Re-imports; Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Kyrgyz som Data last updated: 10/2024",2023
544,TM_RPCH,"Source: International Financial Institution. IMF Direction of Trade Statistics Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflate by price indices provided by WEO Formula used to derive volumes: Deflate by price indices provided by WEO Chain-weighted: Yes, from 2005 Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Lao kip Data last updated: 09/2024",2023
941,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Chain-linked Chain-weighted: Yes, from 2010 Trade System: General trade Excluded items in trade: In transit; Re-exports; Re-imports; Other;. Goods imported to customs warehouses from abroad and exported from customs warehouses abroad are excluded from the total Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",2023
446,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Other Chain-weighted: No Trade System: Special trade Excluded items in trade: Re-imports; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Lebanese pound Data last updated: 09/2024",2023
666,TM_RPCH,"Source: Central Bank Latest actual data: FY2023/24 Base year: FY2010/11 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 1982 Trade System: General trade Excluded items in trade: In transit; Re-exports; Re-imports; Oil coverage: Secondary or refined products; Other; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Lesotho loti Data last updated: 08/2024",2024
668,TM_RPCH,"Source: Central Bank. Central Bank of Liberia Latest actual data: 2023 Base year: 2018 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Non-customs data (e.g., related to precision metals) Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: US dollar Data last updated: 08/2024",2023
672,TM_RPCH,Source: Central Bank Latest actual data: 2017 Base year: 1997 Primary domestic currency: Libyan dinar Data last updated: 09/2024,2017
946,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2005. This is staff calculation because BOP data are in nominal terms. Methodology used to derive volumes: Volumes come from national account. Formula used to derive volumes: Chain-linked Chain-weighted: Yes, from 2005 Trade System: General trade Excluded items in trade: We are not excluding any items Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Euro Data last updated: 09/2024",2023
