WEO_Country_Code,WEO_Subject_Code,Year,Value
566,NID_NGDP,1998,19.989
964,NID_NGDP,1998,24.701
182,NID_NGDP,1998,28.317
359,NID_NGDP,1998,16.918
453,NID_NGDP,1998,
968,NID_NGDP,1998,18.101
922,NID_NGDP,1998,11.602
714,NID_NGDP,1998,11.473
862,NID_NGDP,1998,
135,NID_NGDP,1998,
716,NID_NGDP,1998,
456,NID_NGDP,1998,22.949
722,NID_NGDP,1998,12.528
942,NID_NGDP,1998,8.821
718,NID_NGDP,1998,33.996
724,NID_NGDP,1998,1.552
576,NID_NGDP,1998,31.49
936,NID_NGDP,1998,34.431
961,NID_NGDP,1998,27.214
813,NID_NGDP,1998,7.239
726,NID_NGDP,1998,
199,NID_NGDP,1998,16.428
733,NID_NGDP,1998,
184,NID_NGDP,1998,23.515
524,NID_NGDP,1998,27.36
361,NID_NGDP,1998,
362,NID_NGDP,1998,
364,NID_NGDP,1998,
732,NID_NGDP,1998,
366,NID_NGDP,1998,22.6
144,NID_NGDP,1998,21.103
146,NID_NGDP,1998,27.398
463,NID_NGDP,1998,20.551
528,NID_NGDP,1998,27.417
923,NID_NGDP,1998,6.637
738,NID_NGDP,1998,25.911
578,NID_NGDP,1998,20.071
537,NID_NGDP,1998,
742,NID_NGDP,1998,10.805
866,NID_NGDP,1998,
369,NID_NGDP,1998,
744,NID_NGDP,1998,25.279
186,NID_NGDP,1998,23.881
925,NID_NGDP,1998,
869,NID_NGDP,1998,
746,NID_NGDP,1998,14.087
926,NID_NGDP,1998,21.035
466,NID_NGDP,1998,26.245
112,NID_NGDP,1998,18.077
111,NID_NGDP,1998,22.958
298,NID_NGDP,1998,19.135
927,NID_NGDP,1998,17.716
846,NID_NGDP,1998,
299,NID_NGDP,1998,30.66
582,NID_NGDP,1998,31.426
487,NID_NGDP,1998,34.468
474,NID_NGDP,1998,23.65
754,NID_NGDP,1998,41.166
698,NID_NGDP,1998,
512,PPPEX,1998,
914,PPPEX,1998,36.404
612,PPPEX,1998,15.006
171,PPPEX,1998,
614,PPPEX,1998,0.073
311,PPPEX,1998,2.222
213,PPPEX,1998,0.668
911,PPPEX,1998,120.801
314,PPPEX,1998,1.341
193,PPPEX,1998,1.245
122,PPPEX,1998,0.805
912,PPPEX,1998,0.164
313,PPPEX,1998,0.935
419,PPPEX,1998,0.129
513,PPPEX,1998,14.398
316,PPPEX,1998,1.936
913,PPPEX,1998,0.001
124,PPPEX,1998,0.808
339,PPPEX,1998,1.448
638,PPPEX,1998,179.471
514,PPPEX,1998,9.756
218,PPPEX,1998,1.473
963,PPPEX,1998,0.549
616,PPPEX,1998,1.638
223,PPPEX,1998,0.749
516,PPPEX,1998,0.571
918,PPPEX,1998,0.421
748,PPPEX,1998,186.319
618,PPPEX,1998,110.218
624,PPPEX,1998,56.375
522,PPPEX,1998,971.718
622,PPPEX,1998,222.521
156,PPPEX,1998,1.17
626,PPPEX,1998,204.193
628,PPPEX,1998,193.066
228,PPPEX,1998,238.09
924,PPPEX,1998,3.136
233,PPPEX,1998,656.514
632,PPPEX,1998,154.811
636,PPPEX,1998,1.58
634,PPPEX,1998,121.629
238,PPPEX,1998,108.617
662,PPPEX,1998,204.099
960,PPPEX,1998,0.384
423,PPPEX,1998,0.629
935,PPPEX,1998,12.409
128,PPPEX,1998,6.903
611,PPPEX,1998,83.64
321,PPPEX,1998,1.923
243,PPPEX,1998,6.175
248,PPPEX,1998,0.373
469,PPPEX,1998,0.848
253,PPPEX,1998,0.403
642,PPPEX,1998,122.666
643,PPPEX,1998,1.427
939,PPPEX,1998,0.319
734,PPPEX,1998,2.552
644,PPPEX,1998,1.842
819,PPPEX,1998,0.685
172,PPPEX,1998,0.919
132,PPPEX,1998,0.863
646,PPPEX,1998,171.242
648,PPPEX,1998,5.523
915,PPPEX,1998,0.396
134,PPPEX,1998,0.845
652,PPPEX,1998,0.107
174,PPPEX,1998,0.608
328,PPPEX,1998,1.673
258,PPPEX,1998,2.021
656,PPPEX,1998,585.966
654,PPPEX,1998,271.022
336,PPPEX,1998,55.738
263,PPPEX,1998,6.195
268,PPPEX,1998,4.717
532,PPPEX,1998,8.589
944,PPPEX,1998,80.924
176,PPPEX,1998,80.472
534,PPPEX,1998,10.388
536,PPPEX,1998,1489.705
429,PPPEX,1998,766.516
433,PPPEX,1998,
178,PPPEX,1998,0.741
136,PPPEX,1998,0.695
343,PPPEX,1998,18.826
158,PPPEX,1998,170.087
439,PPPEX,1998,0.208
916,PPPEX,1998,18.224
664,PPPEX,1998,18.151
826,PPPEX,1998,0.968
542,PPPEX,1998,857.587
967,PPPEX,1998,
443,PPPEX,1998,0.11
917,PPPEX,1998,3.51
544,PPPEX,1998,460.821
941,PPPEX,1998,0.303
446,PPPEX,1998,563.893
666,PPPEX,1998,2.21
668,PPPEX,1998,
672,PPPEX,1998,0.192
946,PPPEX,1998,0.394
137,PPPEX,1998,0.67
546,PPPEX,1998,
674,PPPEX,1998,287.004
676,PPPEX,1998,16.585
548,PPPEX,1998,1.329
556,PPPEX,1998,3.592
678,PPPEX,1998,159.795
181,PPPEX,1998,0.481
867,PPPEX,1998,1.074
682,PPPEX,1998,4.699
684,PPPEX,1998,11.06
273,PPPEX,1998,4.127
868,PPPEX,1998,1.026
921,PPPEX,1998,0.891
948,PPPEX,1998,128.763
943,PPPEX,1998,
686,PPPEX,1998,4.498
688,PPPEX,1998,9.8
518,PPPEX,1998,49.492
728,PPPEX,1998,2.472
836,PPPEX,1998,
558,PPPEX,1998,11.542
138,PPPEX,1998,0.81
196,PPPEX,1998,1.311
278,PPPEX,1998,3.764
692,PPPEX,1998,200.682
694,PPPEX,1998,20.267
962,PPPEX,1998,15.395
142,PPPEX,1998,6.781
449,PPPEX,1998,0.112
564,PPPEX,1998,12.764
565,PPPEX,1998,
283,PPPEX,1998,0.383
853,PPPEX,1998,1.119
288,PPPEX,1998,745.622
293,PPPEX,1998,1.341
566,PPPEX,1998,13.71
964,PPPEX,1998,1.502
182,PPPEX,1998,0.548
359,PPPEX,1998,0.762
453,PPPEX,1998,0.942
968,PPPEX,1998,0.2
922,PPPEX,1998,2.197
714,PPPEX,1998,164.151
862,PPPEX,1998,1.696
135,PPPEX,1998,0.819
716,PPPEX,1998,2.114
456,PPPEX,1998,1.001
722,PPPEX,1998,229.439
942,PPPEX,1998,
718,PPPEX,1998,3.229
724,PPPEX,1998,555.208
576,PPPEX,1998,1.043
936,PPPEX,1998,0.456
961,PPPEX,1998,0.458
813,PPPEX,1998,3.239
726,PPPEX,1998,
199,PPPEX,1998,2.588
733,PPPEX,1998,
184,PPPEX,1998,0.614
524,PPPEX,1998,16.994
361,PPPEX,1998,1.812
362,PPPEX,1998,1.638
364,PPPEX,1998,1.601
732,PPPEX,1998,0.296
366,PPPEX,1998,0.147
144,PPPEX,1998,9.171
146,PPPEX,1998,1.559
463,PPPEX,1998,11.393
528,PPPEX,1998,24.138
923,PPPEX,1998,0.207
738,PPPEX,1998,261.547
578,PPPEX,1998,11.436
537,PPPEX,1998,
742,PPPEX,1998,234.072
866,PPPEX,1998,0.902
369,PPPEX,1998,2.813
744,PPPEX,1998,0.531
186,PPPEX,1998,0.109
925,PPPEX,1998,0.424
869,PPPEX,1998,
746,PPPEX,1998,535.407
926,PPPEX,1998,0.458
466,PPPEX,1998,1.492
112,PPPEX,1998,0.673
111,PPPEX,1998,1.0
298,PPPEX,1998,8.188
927,PPPEX,1998,33.255
846,PPPEX,1998,103.383
299,PPPEX,1998,
582,PPPEX,1998,2496.015
487,PPPEX,1998,1.739
474,PPPEX,1998,19.069
754,PPPEX,1998,0.489
698,PPPEX,1998,
512,TX_RPCH,1998,
914,TX_RPCH,1998,24.363
612,TX_RPCH,1998,1.653
171,TX_RPCH,1998,
614,TX_RPCH,1998,2.536
311,TX_RPCH,1998,
213,TX_RPCH,1998,12.717
911,TX_RPCH,1998,16.379
314,TX_RPCH,1998,
193,TX_RPCH,1998,0.155
122,TX_RPCH,1998,7.852
912,TX_RPCH,1998,22.242
313,TX_RPCH,1998,1.123
419,TX_RPCH,1998,-6.366
513,TX_RPCH,1998,14.379
316,TX_RPCH,1998,4.079
913,TX_RPCH,1998,-15.846
124,TX_RPCH,1998,4.759
339,TX_RPCH,1998,3.332
638,TX_RPCH,1998,-30.73
514,TX_RPCH,1998,-4.299
218,TX_RPCH,1998,0.0
963,TX_RPCH,1998,
616,TX_RPCH,1998,-16.34
223,TX_RPCH,1998,5.936
516,TX_RPCH,1998,1.657
918,TX_RPCH,1998,-1.87
748,TX_RPCH,1998,42.138
618,TX_RPCH,1998,-23.443
624,TX_RPCH,1998,0.0
522,TX_RPCH,1998,-13.563
622,TX_RPCH,1998,11.439
156,TX_RPCH,1998,9.52
626,TX_RPCH,1998,-13.769
628,TX_RPCH,1998,8.344
228,TX_RPCH,1998,6.428
924,TX_RPCH,1998,8.895
233,TX_RPCH,1998,6.698
632,TX_RPCH,1998,-28.721
636,TX_RPCH,1998,24.16
634,TX_RPCH,1998,5.284
238,TX_RPCH,1998,25.561
662,TX_RPCH,1998,0.471
960,TX_RPCH,1998,6.937
423,TX_RPCH,1998,1.85
935,TX_RPCH,1998,9.638
128,TX_RPCH,1998,4.101
611,TX_RPCH,1998,4.293
321,TX_RPCH,1998,
243,TX_RPCH,1998,6.587
248,TX_RPCH,1998,-4.737
469,TX_RPCH,1998,1.918
253,TX_RPCH,1998,3.101
642,TX_RPCH,1998,38.659
643,TX_RPCH,1998,-39.106
939,TX_RPCH,1998,10.426
734,TX_RPCH,1998,12.751
644,TX_RPCH,1998,-5.587
819,TX_RPCH,1998,
172,TX_RPCH,1998,8.872
132,TX_RPCH,1998,8.605
646,TX_RPCH,1998,-6.227
648,TX_RPCH,1998,
915,TX_RPCH,1998,13.838
134,TX_RPCH,1998,6.923
652,TX_RPCH,1998,21.131
174,TX_RPCH,1998,4.892
328,TX_RPCH,1998,
258,TX_RPCH,1998,25.609
656,TX_RPCH,1998,5.707
654,TX_RPCH,1998,-19.79
336,TX_RPCH,1998,-0.205
263,TX_RPCH,1998,32.36
268,TX_RPCH,1998,13.485
532,TX_RPCH,1998,-4.458
944,TX_RPCH,1998,15.544
176,TX_RPCH,1998,1.424
534,TX_RPCH,1998,11.358
536,TX_RPCH,1998,15.2
429,TX_RPCH,1998,8.559
433,TX_RPCH,1998,
178,TX_RPCH,1998,22.771
136,TX_RPCH,1998,2.551
343,TX_RPCH,1998,8.414
158,TX_RPCH,1998,-2.424
439,TX_RPCH,1998,2.818
916,TX_RPCH,1998,6.818
664,TX_RPCH,1998,-2.046
826,TX_RPCH,1998,-7.828
542,TX_RPCH,1998,14.565
967,TX_RPCH,1998,
443,TX_RPCH,1998,
917,TX_RPCH,1998,-8.735
544,TX_RPCH,1998,4.174
941,TX_RPCH,1998,8.422
446,TX_RPCH,1998,-3.572
666,TX_RPCH,1998,-4.455
668,TX_RPCH,1998,
672,TX_RPCH,1998,-7.03
946,TX_RPCH,1998,4.659
137,TX_RPCH,1998,11.173
546,TX_RPCH,1998,
674,TX_RPCH,1998,17.148
676,TX_RPCH,1998,24.399
548,TX_RPCH,1998,-0.261
556,TX_RPCH,1998,17.347
678,TX_RPCH,1998,1.265
181,TX_RPCH,1998,8.141
867,TX_RPCH,1998,8.554
682,TX_RPCH,1998,-6.115
684,TX_RPCH,1998,22.048
273,TX_RPCH,1998,8.228
868,TX_RPCH,1998,
921,TX_RPCH,1998,-29.2
948,TX_RPCH,1998,-19.653
943,TX_RPCH,1998,
686,TX_RPCH,1998,5.212
688,TX_RPCH,1998,12.337
518,TX_RPCH,1998,
728,TX_RPCH,1998,-0.7
836,TX_RPCH,1998,
558,TX_RPCH,1998,
138,TX_RPCH,1998,6.534
196,TX_RPCH,1998,2.101
278,TX_RPCH,1998,5.24
692,TX_RPCH,1998,11.376
694,TX_RPCH,1998,1.502
962,TX_RPCH,1998,-3.586
142,TX_RPCH,1998,1.311
449,TX_RPCH,1998,-4.873
564,TX_RPCH,1998,8.081
565,TX_RPCH,1998,
283,TX_RPCH,1998,-2.912
853,TX_RPCH,1998,8.588
288,TX_RPCH,1998,-8.932
293,TX_RPCH,1998,-7.04
566,TX_RPCH,1998,-13.998
964,TX_RPCH,1998,14.432
182,TX_RPCH,1998,15.095
359,TX_RPCH,1998,
453,TX_RPCH,1998,29.725
968,TX_RPCH,1998,-0.607
922,TX_RPCH,1998,13.003
714,TX_RPCH,1998,-12.454
862,TX_RPCH,1998,
135,TX_RPCH,1998,
716,TX_RPCH,1998,-1.948
456,TX_RPCH,1998,1.792
722,TX_RPCH,1998,11.804
942,TX_RPCH,1998,
718,TX_RPCH,1998,11.214
724,TX_RPCH,1998,-6.739
576,TX_RPCH,1998,-4.417
936,TX_RPCH,1998,-2.559
961,TX_RPCH,1998,7.823
813,TX_RPCH,1998,-10.025
726,TX_RPCH,1998,
199,TX_RPCH,1998,3.246
733,TX_RPCH,1998,
184,TX_RPCH,1998,8.018
524,TX_RPCH,1998,-1.5
361,TX_RPCH,1998,
362,TX_RPCH,1998,
364,TX_RPCH,1998,
732,TX_RPCH,1998,4.075
366,TX_RPCH,1998,-16.739
144,TX_RPCH,1998,4.787
146,TX_RPCH,1998,2.538
463,TX_RPCH,1998,-1.237
528,TX_RPCH,1998,1.989
923,TX_RPCH,1998,-11.998
738,TX_RPCH,1998,-14.458
578,TX_RPCH,1998,8.242
537,TX_RPCH,1998,
742,TX_RPCH,1998,3.505
866,TX_RPCH,1998,
369,TX_RPCH,1998,9.324
744,TX_RPCH,1998,6.339
186,TX_RPCH,1998,10.687
925,TX_RPCH,1998,-6.426
869,TX_RPCH,1998,
746,TX_RPCH,1998,-9.32
926,TX_RPCH,1998,-12.395
466,TX_RPCH,1998,-7.072
112,TX_RPCH,1998,3.03
111,TX_RPCH,1998,2.338
298,TX_RPCH,1998,
927,TX_RPCH,1998,-8.427
846,TX_RPCH,1998,
299,TX_RPCH,1998,3.071
582,TX_RPCH,1998,-2.77
487,TX_RPCH,1998,17.159
474,TX_RPCH,1998,-2.915
754,TX_RPCH,1998,
698,TX_RPCH,1998,
512,TM_RPCH,1998,
914,TM_RPCH,1998,28.907
612,TM_RPCH,1998,6.5
171,TM_RPCH,1998,
614,TM_RPCH,1998,-5.44
311,TM_RPCH,1998,
213,TM_RPCH,1998,9.894
911,TM_RPCH,1998,11.956
314,TM_RPCH,1998,
193,TM_RPCH,1998,7.276
122,TM_RPCH,1998,5.758
912,TM_RPCH,1998,-1.622
313,TM_RPCH,1998,18.052
419,TM_RPCH,1998,-11.42
513,TM_RPCH,1998,13.934
316,TM_RPCH,1998,10.897
913,TM_RPCH,1998,-11.841
124,TM_RPCH,1998,5.561
339,TM_RPCH,1998,6.844
638,TM_RPCH,1998,8.591
514,TM_RPCH,1998,30.857
218,TM_RPCH,1998,0.0
963,TM_RPCH,1998,
616,TM_RPCH,1998,15.217
223,TM_RPCH,1998,3.806
516,TM_RPCH,1998,-22.984
918,TM_RPCH,1998,11.7
748,TM_RPCH,1998,28.513
618,TM_RPCH,1998,45.51
624,TM_RPCH,1998,10.949
522,TM_RPCH,1998,50.806
622,TM_RPCH,1998,9.3
156,TM_RPCH,1998,5.294
626,TM_RPCH,1998,7.236
628,TM_RPCH,1998,2.771
228,TM_RPCH,1998,6.877
924,TM_RPCH,1998,9.412
233,TM_RPCH,1998,1.123
632,TM_RPCH,1998,-10.88
636,TM_RPCH,1998,66.949
634,TM_RPCH,1998,5.715
238,TM_RPCH,1998,24.824
662,TM_RPCH,1998,1.197
960,TM_RPCH,1998,-4.601
423,TM_RPCH,1998,1.909
935,TM_RPCH,1998,5.556
128,TM_RPCH,1998,7.575
611,TM_RPCH,1998,6.323
321,TM_RPCH,1998,
243,TM_RPCH,1998,23.804
248,TM_RPCH,1998,6.532
469,TM_RPCH,1998,10.499
253,TM_RPCH,1998,-1.803
642,TM_RPCH,1998,24.523
643,TM_RPCH,1998,15.726
939,TM_RPCH,1998,11.339
734,TM_RPCH,1998,21.087
644,TM_RPCH,1998,8.631
819,TM_RPCH,1998,
172,TM_RPCH,1998,8.471
132,TM_RPCH,1998,12.15
646,TM_RPCH,1998,22.45
648,TM_RPCH,1998,
915,TM_RPCH,1998,21.585
134,TM_RPCH,1998,8.846
652,TM_RPCH,1998,36.295
174,TM_RPCH,1998,18.043
328,TM_RPCH,1998,
258,TM_RPCH,1998,29.822
656,TM_RPCH,1998,17.661
654,TM_RPCH,1998,-46.025
336,TM_RPCH,1998,4.613
263,TM_RPCH,1998,27.492
268,TM_RPCH,1998,29.005
532,TM_RPCH,1998,-5.727
944,TM_RPCH,1998,23.784
176,TM_RPCH,1998,21.945
534,TM_RPCH,1998,4.603
536,TM_RPCH,1998,-12.5
429,TM_RPCH,1998,0.356
433,TM_RPCH,1998,
178,TM_RPCH,1998,27.778
136,TM_RPCH,1998,9.179
343,TM_RPCH,1998,16.628
158,TM_RPCH,1998,-6.804
439,TM_RPCH,1998,-5.459
916,TM_RPCH,1998,2.049
664,TM_RPCH,1998,-3.198
826,TM_RPCH,1998,-7.287
542,TM_RPCH,1998,-24.219
967,TM_RPCH,1998,
443,TM_RPCH,1998,
917,TM_RPCH,1998,1.55
544,TM_RPCH,1998,-4.031
941,TM_RPCH,1998,20.357
446,TM_RPCH,1998,2.335
666,TM_RPCH,1998,-6.332
668,TM_RPCH,1998,
672,TM_RPCH,1998,-25.551
946,TM_RPCH,1998,6.14
137,TM_RPCH,1998,11.812
546,TM_RPCH,1998,
674,TM_RPCH,1998,12.931
676,TM_RPCH,1998,-19.295
548,TM_RPCH,1998,-19.084
556,TM_RPCH,1998,12.989
678,TM_RPCH,1998,4.054
181,TM_RPCH,1998,2.511
867,TM_RPCH,1998,
682,TM_RPCH,1998,-0.653
684,TM_RPCH,1998,25.868
273,TM_RPCH,1998,14.428
868,TM_RPCH,1998,
921,TM_RPCH,1998,-18.2
948,TM_RPCH,1998,5.668
943,TM_RPCH,1998,
686,TM_RPCH,1998,16.377
688,TM_RPCH,1998,40.335
518,TM_RPCH,1998,
728,TM_RPCH,1998,7.602
836,TM_RPCH,1998,
558,TM_RPCH,1998,
138,TM_RPCH,1998,8.425
196,TM_RPCH,1998,-0.119
278,TM_RPCH,1998,7.366
692,TM_RPCH,1998,2.508
694,TM_RPCH,1998,11.336
962,TM_RPCH,1998,-3.03
142,TM_RPCH,1998,9.21
449,TM_RPCH,1998,19.64
564,TM_RPCH,1998,-7.519
565,TM_RPCH,1998,
283,TM_RPCH,1998,5.395
853,TM_RPCH,1998,-13.188
288,TM_RPCH,1998,-13.965
293,TM_RPCH,1998,2.416
566,TM_RPCH,1998,-14.144
964,TM_RPCH,1998,18.571
182,TM_RPCH,1998,21.274
359,TM_RPCH,1998,
453,TM_RPCH,1998,1.51
968,TM_RPCH,1998,1.562
922,TM_RPCH,1998,18.439
714,TM_RPCH,1998,-5.487
862,TM_RPCH,1998,
135,TM_RPCH,1998,
716,TM_RPCH,1998,-24.945
456,TM_RPCH,1998,-11.225
722,TM_RPCH,1998,18.336
942,TM_RPCH,1998,
718,TM_RPCH,1998,28.668
724,TM_RPCH,1998,13.704
576,TM_RPCH,1998,-8.444
936,TM_RPCH,1998,-2.277
961,TM_RPCH,1998,10.057
813,TM_RPCH,1998,-27.845
726,TM_RPCH,1998,
199,TM_RPCH,1998,2.014
733,TM_RPCH,1998,
184,TM_RPCH,1998,14.845
524,TM_RPCH,1998,8.5
361,TM_RPCH,1998,
362,TM_RPCH,1998,
364,TM_RPCH,1998,
732,TM_RPCH,1998,29.87
366,TM_RPCH,1998,4.875
144,TM_RPCH,1998,6.993
146,TM_RPCH,1998,5.208
463,TM_RPCH,1998,0.774
528,TM_RPCH,1998,7.412
923,TM_RPCH,1998,-6.998
738,TM_RPCH,1998,33.736
578,TM_RPCH,1998,-21.647
537,TM_RPCH,1998,
742,TM_RPCH,1998,9.427
866,TM_RPCH,1998,
369,TM_RPCH,1998,10.79
744,TM_RPCH,1998,5.351
186,TM_RPCH,1998,0.861
925,TM_RPCH,1998,16.582
869,TM_RPCH,1998,
746,TM_RPCH,1998,53.535
926,TM_RPCH,1998,-15.3
466,TM_RPCH,1998,1.972
112,TM_RPCH,1998,7.463
111,TM_RPCH,1998,11.69
298,TM_RPCH,1998,
927,TM_RPCH,1998,-20.295
846,TM_RPCH,1998,
299,TM_RPCH,1998,11.272
582,TM_RPCH,1998,0.236
487,TM_RPCH,1998,9.052
474,TM_RPCH,1998,15.924
754,TM_RPCH,1998,
698,TM_RPCH,1998,
512,LUR,1998,
914,LUR,1998,17.7
612,LUR,1998,28.021
171,LUR,1998,
614,LUR,1998,
311,LUR,1998,
213,LUR,1998,14.789
911,LUR,1998,
314,LUR,1998,3.25
193,LUR,1998,7.692
122,LUR,1998,4.708
912,LUR,1998,
313,LUR,1998,7.743
419,LUR,1998,
513,LUR,1998,
316,LUR,1998,12.15
913,LUR,1998,7.174
124,LUR,1998,9.342
339,LUR,1998,14.3
638,LUR,1998,
514,LUR,1998,
218,LUR,1998,
963,LUR,1998,29.334
616,LUR,1998,
223,LUR,1998,10.15
516,LUR,1998,
918,LUR,1998,12.367
748,LUR,1998,
618,LUR,1998,
624,LUR,1998,24.0
522,LUR,1998,
622,LUR,1998,
156,LUR,1998,8.292
626,LUR,1998,
628,LUR,1998,
228,LUR,1998,6.217
924,LUR,1998,
233,LUR,1998,9.7
632,LUR,1998,
636,LUR,1998,
634,LUR,1998,
238,LUR,1998,5.6
662,LUR,1998,
960,LUR,1998,11.637
423,LUR,1998,3.4
935,LUR,1998,6.491
128,LUR,1998,4.883
611,LUR,1998,
321,LUR,1998,
243,LUR,1998,7.387
248,LUR,1998,10.163
469,LUR,1998,7.955
253,LUR,1998,7.444
642,LUR,1998,
643,LUR,1998,
939,LUR,1998,9.831
734,LUR,1998,
644,LUR,1998,
819,LUR,1998,4.628
172,LUR,1998,11.5
132,LUR,1998,10.692
646,LUR,1998,
648,LUR,1998,
915,LUR,1998,12.4
134,LUR,1998,9.383
652,LUR,1998,
174,LUR,1998,11.2
328,LUR,1998,
258,LUR,1998,
656,LUR,1998,
654,LUR,1998,
336,LUR,1998,
263,LUR,1998,
268,LUR,1998,4.02
532,LUR,1998,4.704
944,LUR,1998,7.8
176,LUR,1998,3.314
534,LUR,1998,
536,LUR,1998,5.46
429,LUR,1998,13.569
433,LUR,1998,
178,LUR,1998,7.55
136,LUR,1998,11.333
343,LUR,1998,15.5
158,LUR,1998,4.1
439,LUR,1998,13.5
916,LUR,1998,13.116
664,LUR,1998,
826,LUR,1998,
542,LUR,1998,6.95
967,LUR,1998,
443,LUR,1998,
917,LUR,1998,5.874
544,LUR,1998,
941,LUR,1998,13.958
446,LUR,1998,
666,LUR,1998,
668,LUR,1998,
672,LUR,1998,
946,LUR,1998,
137,LUR,1998,3.057
546,LUR,1998,
674,LUR,1998,
676,LUR,1998,
548,LUR,1998,3.225
556,LUR,1998,
678,LUR,1998,
181,LUR,1998,6.6
867,LUR,1998,
682,LUR,1998,
684,LUR,1998,6.888
273,LUR,1998,3.16
868,LUR,1998,
921,LUR,1998,9.232
948,LUR,1998,
943,LUR,1998,
686,LUR,1998,15.2
688,LUR,1998,
518,LUR,1998,
728,LUR,1998,
836,LUR,1998,
558,LUR,1998,
138,LUR,1998,4.93
196,LUR,1998,7.725
278,LUR,1998,13.213
692,LUR,1998,
694,LUR,1998,
962,LUR,1998,34.481
142,LUR,1998,3.186
449,LUR,1998,
564,LUR,1998,5.89
565,LUR,1998,
283,LUR,1998,11.599
853,LUR,1998,
288,LUR,1998,5.8
293,LUR,1998,6.9
566,LUR,1998,10.05
964,LUR,1998,10.576
182,LUR,1998,5.72
359,LUR,1998,13.3
453,LUR,1998,
968,LUR,1998,9.611
922,LUR,1998,11.875
714,LUR,1998,
862,LUR,1998,
135,LUR,1998,
716,LUR,1998,14.419
456,LUR,1998,
722,LUR,1998,
942,LUR,1998,12.8
718,LUR,1998,4.211
724,LUR,1998,
576,LUR,1998,2.5
936,LUR,1998,12.725
961,LUR,1998,7.383
813,LUR,1998,
726,LUR,1998,
199,LUR,1998,26.1
733,LUR,1998,
184,LUR,1998,18.605
524,LUR,1998,9.174
361,LUR,1998,
362,LUR,1998,
364,LUR,1998,
732,LUR,1998,13.0
366,LUR,1998,10.626
144,LUR,1998,8.817
146,LUR,1998,3.856
463,LUR,1998,12.405
528,LUR,1998,2.69
923,LUR,1998,
738,LUR,1998,
578,LUR,1998,4.4
537,LUR,1998,
742,LUR,1998,
866,LUR,1998,
369,LUR,1998,
744,LUR,1998,16.063
186,LUR,1998,6.373
925,LUR,1998,
869,LUR,1998,
746,LUR,1998,
926,LUR,1998,11.3
466,LUR,1998,
112,LUR,1998,6.25
111,LUR,1998,4.5
298,LUR,1998,10.125
927,LUR,1998,
846,LUR,1998,
299,LUR,1998,
582,LUR,1998,6.85
487,LUR,1998,14.219
474,LUR,1998,
754,LUR,1998,
698,LUR,1998,
512,GGR_NGDP,1998,
914,GGR_NGDP,1998,26.826
612,GGR_NGDP,1998,25.213
171,GGR_NGDP,1998,
614,GGR_NGDP,1998,24.396
311,GGR_NGDP,1998,19.04
213,GGR_NGDP,1998,21.303
911,GGR_NGDP,1998,17.146
314,GGR_NGDP,1998,21.688
193,GGR_NGDP,1998,34.398
122,GGR_NGDP,1998,51.385
912,GGR_NGDP,1998,20.353
313,GGR_NGDP,1998,11.607
419,GGR_NGDP,1998,20.206
513,GGR_NGDP,1998,7.624
316,GGR_NGDP,1998,24.717
913,GGR_NGDP,1998,44.884
124,GGR_NGDP,1998,49.935
339,GGR_NGDP,1998,18.996
638,GGR_NGDP,1998,17.388
514,GGR_NGDP,1998,32.382
218,GGR_NGDP,1998,24.873
963,GGR_NGDP,1998,53.45
616,GGR_NGDP,1998,
223,GGR_NGDP,1998,
516,GGR_NGDP,1998,21.386
918,GGR_NGDP,1998,31.688
748,GGR_NGDP,1998,17.143
618,GGR_NGDP,1998,18.048
624,GGR_NGDP,1998,26.685
522,GGR_NGDP,1998,8.043
622,GGR_NGDP,1998,
156,GGR_NGDP,1998,43.549
626,GGR_NGDP,1998,18.051
628,GGR_NGDP,1998,8.012
228,GGR_NGDP,1998,22.296
924,GGR_NGDP,1998,11.647
233,GGR_NGDP,1998,22.477
632,GGR_NGDP,1998,11.062
636,GGR_NGDP,1998,1.236
634,GGR_NGDP,1998,19.908
238,GGR_NGDP,1998,13.062
662,GGR_NGDP,1998,13.868
960,GGR_NGDP,1998,50.455
423,GGR_NGDP,1998,30.53
935,GGR_NGDP,1998,37.496
128,GGR_NGDP,1998,55.319
611,GGR_NGDP,1998,20.416
321,GGR_NGDP,1998,27.052
243,GGR_NGDP,1998,12.308
248,GGR_NGDP,1998,16.432
469,GGR_NGDP,1998,
253,GGR_NGDP,1998,16.348
642,GGR_NGDP,1998,27.436
643,GGR_NGDP,1998,47.643
939,GGR_NGDP,1998,39.551
734,GGR_NGDP,1998,22.415
644,GGR_NGDP,1998,17.484
819,GGR_NGDP,1998,33.113
172,GGR_NGDP,1998,52.874
132,GGR_NGDP,1998,51.587
646,GGR_NGDP,1998,32.384
648,GGR_NGDP,1998,
915,GGR_NGDP,1998,14.78
134,GGR_NGDP,1998,45.641
652,GGR_NGDP,1998,7.033
174,GGR_NGDP,1998,38.881
328,GGR_NGDP,1998,22.906
258,GGR_NGDP,1998,10.868
656,GGR_NGDP,1998,12.774
654,GGR_NGDP,1998,2.764
336,GGR_NGDP,1998,16.991
263,GGR_NGDP,1998,5.609
268,GGR_NGDP,1998,22.312
532,GGR_NGDP,1998,16.747
944,GGR_NGDP,1998,43.37
176,GGR_NGDP,1998,40.307
534,GGR_NGDP,1998,16.292
536,GGR_NGDP,1998,13.185
