WEO_Country_Group_Code,WEO_Subject_Code,Year,Value
123,GGX_NGDP,2003,33.228
998,GGX_NGDP,2003,48.007
510,GGX_NGDP,2003,19.785
200,GGX_NGDP,2003,26.014
505,GGX_NGDP,2003,20.918
903,GGX_NGDP,2003,37.958
205,GGX_NGDP,2003,27.789
400,GGX_NGDP,2003,25.615
603,GGX_NGDP,2003,21.031
1,GGXWDG_NGDP,2003,
110,GGXWDG_NGDP,2003,73.177
163,GGXWDG_NGDP,2003,69.243
119,GGXWDG_NGDP,2003,79.686
123,GGXWDG_NGDP,2003,36.562
998,GGXWDG_NGDP,2003,66.519
510,GGXWDG_NGDP,2003,59.592
200,GGXWDG_NGDP,2003,49.226
505,GGXWDG_NGDP,2003,44.96
903,GGXWDG_NGDP,2003,43.897
205,GGXWDG_NGDP,2003,57.341
400,GGXWDG_NGDP,2003,53.154
603,GGXWDG_NGDP,2003,47.631
1,LUR,2003,
110,LUR,2003,6.809
163,LUR,2003,9.192
119,LUR,2003,6.628
123,LUR,2003,5.449
998,LUR,2003,
510,LUR,2003,
200,LUR,2003,
505,LUR,2003,
903,LUR,2003,
205,LUR,2003,
400,LUR,2003,
603,LUR,2003,
1,NGDP_RPCH,2003,3.783
110,NGDP_RPCH,2003,2.026
163,NGDP_RPCH,2003,0.736
119,NGDP_RPCH,2003,1.864
123,NGDP_RPCH,2003,2.722
998,NGDP_RPCH,2003,1.152
510,NGDP_RPCH,2003,5.516
200,NGDP_RPCH,2003,6.05
505,NGDP_RPCH,2003,8.216
903,NGDP_RPCH,2003,6.211
205,NGDP_RPCH,2003,2.05
400,NGDP_RPCH,2003,6.036
603,NGDP_RPCH,2003,4.736
1,NGSD_NGDP,2003,22.92
110,NGSD_NGDP,2003,21.642
163,NGSD_NGDP,2003,22.055
119,NGSD_NGDP,2003,20.35
123,NGSD_NGDP,2003,29.298
998,NGSD_NGDP,2003,22.13
510,NGSD_NGDP,2003,29.607
200,NGSD_NGDP,2003,27.917
505,NGSD_NGDP,2003,36.537
903,NGSD_NGDP,2003,22.007
205,NGSD_NGDP,2003,19.28
400,NGSD_NGDP,2003,31.344
603,NGSD_NGDP,2003,18.006
1,NID_NGDP,2003,23.128
110,NID_NGDP,2003,22.371
163,NID_NGDP,2003,21.617
119,NID_NGDP,2003,21.766
123,NID_NGDP,2003,25.087
998,NID_NGDP,2003,21.748
510,NID_NGDP,2003,24.212
200,NID_NGDP,2003,26.108
505,NID_NGDP,2003,34.355
903,NID_NGDP,2003,20.775
205,NID_NGDP,2003,18.697
400,NID_NGDP,2003,26.34
603,NID_NGDP,2003,18.644
1,PCPIPCH,2003,3.877
110,PCPIPCH,2003,1.856
163,PCPIPCH,2003,2.081
119,PCPIPCH,2003,1.762
123,PCPIPCH,2003,1.663
998,PCPIPCH,2003,2.385
510,PCPIPCH,2003,3.767
200,PCPIPCH,2003,6.659
505,PCPIPCH,2003,2.977
903,PCPIPCH,2003,12.776
205,PCPIPCH,2003,8.993
400,PCPIPCH,2003,5.232
603,PCPIPCH,2003,11.827
1,PPPPC,2003,
110,PPPPC,2003,32879.334
163,PPPPC,2003,
119,PPPPC,2003,34808.757
123,PPPPC,2003,27436.446
998,PPPPC,2003,28071.079
510,PPPPC,2003,6174.696
200,PPPPC,2003,4767.393
505,PPPPC,2003,3204.71
903,PPPPC,2003,11679.214
205,PPPPC,2003,9678.171
400,PPPPC,2003,7063.363
603,PPPPC,2003,2350.748
1,PPPSH,2003,
110,PPPSH,2003,56.345
163,PPPSH,2003,
119,PPPSH,2003,42.718
123,PPPSH,2003,7.275
998,PPPSH,2003,20.859
510,PPPSH,2003,4.183
200,PPPSH,2003,43.655
505,PPPSH,2003,17.409
903,PPPSH,2003,7.45
205,PPPSH,2003,8.814
400,PPPSH,2003,7.294
603,PPPSH,2003,2.688
1,TM_RPCH,2003,6.007
110,TM_RPCH,2003,4.298
163,TM_RPCH,2003,2.982
119,TM_RPCH,2003,3.62
123,TM_RPCH,2003,7.194
998,TM_RPCH,2003,
510,TM_RPCH,2003,7.338
200,TM_RPCH,2003,11.859
505,TM_RPCH,2003,18.202
903,TM_RPCH,2003,13.046
205,TM_RPCH,2003,2.484
400,TM_RPCH,2003,9.666
603,TM_RPCH,2003,8.563
1,TX_RPCH,2003,5.418
110,TX_RPCH,2003,3.17
163,TX_RPCH,2003,0.871
119,TX_RPCH,2003,1.891
123,TX_RPCH,2003,7.595
998,TX_RPCH,2003,
510,TX_RPCH,2003,8.979
200,TX_RPCH,2003,12.499
505,TX_RPCH,2003,18.796
903,TX_RPCH,2003,11.344
205,TX_RPCH,2003,3.029
400,TX_RPCH,2003,13.184
603,TX_RPCH,2003,6.37
1,BCA_NGDPD,2004,
110,BCA_NGDPD,2004,-0.626
163,BCA_NGDPD,2004,0.702
119,BCA_NGDPD,2004,-1.302
123,BCA_NGDPD,2004,4.105
998,BCA_NGDPD,2004,0.966
510,BCA_NGDPD,2004,5.881
200,BCA_NGDPD,2004,2.404
505,BCA_NGDPD,2004,2.57
903,BCA_NGDPD,2004,0.783
205,BCA_NGDPD,2004,1.02
400,BCA_NGDPD,2004,6.713
603,BCA_NGDPD,2004,1.078
1,GGR_NGDP,2004,
110,GGR_NGDP,2004,34.821
163,GGR_NGDP,2004,44.44
119,GGR_NGDP,2004,34.143
123,GGR_NGDP,2004,33.202
998,GGR_NGDP,2004,44.555
510,GGR_NGDP,2004,18.691
200,GGR_NGDP,2004,24.35
505,GGR_NGDP,2004,17.364
903,GGR_NGDP,2004,34.524
205,GGR_NGDP,2004,26.057
400,GGR_NGDP,2004,29.131
603,GGR_NGDP,2004,20.518
1,GGSB_NPGDP,2004,
110,GGSB_NPGDP,2004,-3.603
163,GGSB_NPGDP,2004,-2.904
119,GGSB_NPGDP,2004,-4.207
123,GGSB_NPGDP,2004,-0.726
998,GGSB_NPGDP,2004,
510,GGSB_NPGDP,2004,
200,GGSB_NPGDP,2004,
505,GGSB_NPGDP,2004,
903,GGSB_NPGDP,2004,
205,GGSB_NPGDP,2004,
400,GGSB_NPGDP,2004,
603,GGSB_NPGDP,2004,
1,GGX_NGDP,2004,
110,GGX_NGDP,2004,38.06
163,GGX_NGDP,2004,47.333
119,GGX_NGDP,2004,38.106
123,GGX_NGDP,2004,32.606
998,GGX_NGDP,2004,47.296
510,GGX_NGDP,2004,19.153
200,GGX_NGDP,2004,25.419
505,GGX_NGDP,2004,20.298
903,GGX_NGDP,2004,35.415
205,GGX_NGDP,2004,27.179
400,GGX_NGDP,2004,26.339
603,GGX_NGDP,2004,20.118
1,GGXWDG_NGDP,2004,
110,GGXWDG_NGDP,2004,76.551
163,GGXWDG_NGDP,2004,69.55
119,GGXWDG_NGDP,2004,84.887
123,GGXWDG_NGDP,2004,34.812
998,GGXWDG_NGDP,2004,66.587
510,GGXWDG_NGDP,2004,57.561
200,GGXWDG_NGDP,2004,46.331
505,GGXWDG_NGDP,2004,43.86
903,GGXWDG_NGDP,2004,37.21
205,GGXWDG_NGDP,2004,53.402
400,GGXWDG_NGDP,2004,53.421
603,GGXWDG_NGDP,2004,43.106
1,LUR,2004,
110,LUR,2004,6.612
163,LUR,2004,9.4
119,LUR,2004,6.374
123,LUR,2004,5.293
998,LUR,2004,
510,LUR,2004,
200,LUR,2004,
505,LUR,2004,
903,LUR,2004,
205,LUR,2004,
400,LUR,2004,
603,LUR,2004,
1,NGDP_RPCH,2004,5.254
110,NGDP_RPCH,2004,3.25
163,NGDP_RPCH,2004,2.287
119,NGDP_RPCH,2004,2.882
123,NGDP_RPCH,2004,5.207
998,NGDP_RPCH,2004,2.751
510,NGDP_RPCH,2004,6.157
200,NGDP_RPCH,2004,7.737
505,NGDP_RPCH,2004,8.381
903,NGDP_RPCH,2004,7.935
205,NGDP_RPCH,2004,5.993
400,NGDP_RPCH,2004,8.352
603,NGDP_RPCH,2004,6.936
1,NGSD_NGDP,2004,23.815
110,NGSD_NGDP,2004,22.264
163,NGSD_NGDP,2004,23.013
119,NGSD_NGDP,2004,20.949
123,NGSD_NGDP,2004,29.99
998,NGSD_NGDP,2004,22.924
510,NGSD_NGDP,2004,29.464
200,NGSD_NGDP,2004,29.47
505,NGSD_NGDP,2004,38.705
903,NGSD_NGDP,2004,22.98
205,NGSD_NGDP,2004,20.868
400,NGSD_NGDP,2004,32.326
603,NGSD_NGDP,2004,20.156
1,NID_NGDP,2004,23.822
110,NID_NGDP,2004,22.833
163,NID_NGDP,2004,21.816
119,NID_NGDP,2004,22.154
123,NID_NGDP,2004,25.861
998,NID_NGDP,2004,22.0
510,NID_NGDP,2004,25.306
200,NID_NGDP,2004,27.471
505,NID_NGDP,2004,36.657
903,NID_NGDP,2004,22.04
205,NID_NGDP,2004,19.962
400,NID_NGDP,2004,26.56
603,NID_NGDP,2004,19.24
1,PCPIPCH,2004,3.784
110,PCPIPCH,2004,2.031
163,PCPIPCH,2004,2.145
119,PCPIPCH,2004,1.986
123,PCPIPCH,2004,1.937
998,PCPIPCH,2004,2.527
510,PCPIPCH,2004,4.135
200,PCPIPCH,2004,6.098
505,PCPIPCH,2004,4.302
903,PCPIPCH,2004,9.194
205,PCPIPCH,2004,6.062
400,PCPIPCH,2004,6.117
603,PCPIPCH,2004,9.567
1,PPPPC,2004,
110,PPPPC,2004,34646.429
163,PPPPC,2004,
119,PPPPC,2004,36559.696
123,PPPPC,2004,29456.075
998,PPPPC,2004,29506.553
510,PPPPC,2004,6631.919
200,PPPPC,2004,5194.855
505,PPPPC,2004,3524.506
903,PPPPC,2004,12950.962
205,PPPPC,2004,10392.353
400,PPPPC,2004,7658.687
603,PPPPC,2004,2508.232
1,PPPSH,2004,
110,PPPSH,2004,55.326
163,PPPSH,2004,
119,PPPSH,2004,41.801
123,PPPSH,2004,7.277
998,PPPSH,2004,20.381
510,PPPSH,2004,4.224
200,PPPSH,2004,44.674
505,PPPSH,2004,17.942
903,PPPSH,2004,7.646
205,PPPSH,2004,8.878
400,PPPSH,2004,7.48
603,PPPSH,2004,2.728
1,TM_RPCH,2004,10.727
110,TM_RPCH,2004,9.081
163,TM_RPCH,2004,6.367
119,TM_RPCH,2004,8.072
123,TM_RPCH,2004,13.574
998,TM_RPCH,2004,
510,TM_RPCH,2004,18.683
200,TM_RPCH,2004,16.153
505,TM_RPCH,2004,20.581
903,TM_RPCH,2004,15.267
205,TM_RPCH,2004,12.372
400,TM_RPCH,2004,14.018
603,TM_RPCH,2004,7.749
1,TX_RPCH,2004,10.954
110,TX_RPCH,2004,9.557
163,TX_RPCH,2004,7.624
119,TX_RPCH,2004,8.513
123,TX_RPCH,2004,13.855
998,TX_RPCH,2004,
510,TX_RPCH,2004,16.335
200,TX_RPCH,2004,15.118
505,TX_RPCH,2004,21.908
903,TX_RPCH,2004,12.47
205,TX_RPCH,2004,9.082
400,TX_RPCH,2004,11.832
603,TX_RPCH,2004,7.278
1,BCA_NGDPD,2005,
110,BCA_NGDPD,2005,-1.101
163,BCA_NGDPD,2005,0.105
119,BCA_NGDPD,2005,-1.711
123,BCA_NGDPD,2005,3.822
998,BCA_NGDPD,2005,0.397
510,BCA_NGDPD,2005,5.235
200,BCA_NGDPD,2005,3.929
505,BCA_NGDPD,2005,3.445
903,BCA_NGDPD,2005,1.504
205,BCA_NGDPD,2005,1.289
400,BCA_NGDPD,2005,12.312
603,BCA_NGDPD,2005,3.602
1,GGR_NGDP,2005,
110,GGR_NGDP,2005,35.519
163,GGR_NGDP,2005,44.602
119,GGR_NGDP,2005,34.93
123,GGR_NGDP,2005,33.481
998,GGR_NGDP,2005,44.762
510,GGR_NGDP,2005,18.805
200,GGR_NGDP,2005,26.109
505,GGR_NGDP,2005,17.78
903,GGR_NGDP,2005,36.347
205,GGR_NGDP,2005,27.822
400,GGR_NGDP,2005,32.968
603,GGR_NGDP,2005,21.971
1,GGSB_NPGDP,2005,
110,GGSB_NPGDP,2005,-2.859
163,GGSB_NPGDP,2005,-2.55
119,GGSB_NPGDP,2005,-3.524
123,GGSB_NPGDP,2005,0.097
998,GGSB_NPGDP,2005,
510,GGSB_NPGDP,2005,
200,GGSB_NPGDP,2005,
505,GGSB_NPGDP,2005,
903,GGSB_NPGDP,2005,
205,GGSB_NPGDP,2005,
400,GGSB_NPGDP,2005,
603,GGSB_NPGDP,2005,
1,GGX_NGDP,2005,
110,GGX_NGDP,2005,37.931
163,GGX_NGDP,2005,47.26
119,GGX_NGDP,2005,38.184
123,GGX_NGDP,2005,31.561
998,GGX_NGDP,2005,47.153
510,GGX_NGDP,2005,18.488
200,GGX_NGDP,2005,25.644
505,GGX_NGDP,2005,20.147
903,GGX_NGDP,2005,34.717
205,GGX_NGDP,2005,28.841
400,GGX_NGDP,2005,25.174
603,GGX_NGDP,2005,20.606
1,GGXWDG_NGDP,2005,
110,GGXWDG_NGDP,2005,76.025
163,GGXWDG_NGDP,2005,70.175
119,GGXWDG_NGDP,2005,84.882
123,GGXWDG_NGDP,2005,33.795
998,GGXWDG_NGDP,2005,66.791
510,GGXWDG_NGDP,2005,52.983
200,GGXWDG_NGDP,2005,41.468
505,GGXWDG_NGDP,2005,42.06
903,GGXWDG_NGDP,2005,32.06
205,GGXWDG_NGDP,2005,49.305
400,GGXWDG_NGDP,2005,41.347
603,GGXWDG_NGDP,2005,35.682
1,LUR,2005,
110,LUR,2005,6.34
163,LUR,2005,9.233
119,LUR,2005,6.17
123,LUR,2005,5.074
998,LUR,2005,
510,LUR,2005,
200,LUR,2005,
505,LUR,2005,
903,LUR,2005,
205,LUR,2005,
400,LUR,2005,
603,LUR,2005,
1,NGDP_RPCH,2005,4.685
110,NGDP_RPCH,2005,2.825
163,NGDP_RPCH,2005,1.758
119,NGDP_RPCH,2005,2.563
123,NGDP_RPCH,2005,4.157
998,NGDP_RPCH,2005,2.165
510,NGDP_RPCH,2005,5.281
200,NGDP_RPCH,2005,6.903
505,NGDP_RPCH,2005,8.887
903,NGDP_RPCH,2005,6.167
205,NGDP_RPCH,2005,4.393
400,NGDP_RPCH,2005,5.922
603,NGDP_RPCH,2005,6.3
1,NGSD_NGDP,2005,24.311
110,NGSD_NGDP,2005,22.385
163,NGSD_NGDP,2005,22.623
119,NGSD_NGDP,2005,21.086
123,NGSD_NGDP,2005,30.391
998,NGSD_NGDP,2005,22.608
510,NGSD_NGDP,2005,29.109
200,NGSD_NGDP,2005,30.5
505,NGSD_NGDP,2005,39.383
903,NGSD_NGDP,2005,23.798
205,NGSD_NGDP,2005,21.007
400,NGSD_NGDP,2005,36.729
603,NGSD_NGDP,2005,22.25
1,NID_NGDP,2005,24.203
110,NID_NGDP,2005,23.328
163,NID_NGDP,2005,22.086
119,NID_NGDP,2005,22.604
123,NID_NGDP,2005,26.365
998,NID_NGDP,2005,22.233
510,NID_NGDP,2005,25.812
200,NID_NGDP,2005,27.047
505,NID_NGDP,2005,36.52
903,NID_NGDP,2005,22.035
205,NID_NGDP,2005,19.842
400,NID_NGDP,2005,25.507
603,NID_NGDP,2005,18.965
1,PCPIPCH,2005,3.948
110,PCPIPCH,2005,2.333
163,PCPIPCH,2005,2.179
119,PCPIPCH,2005,2.328
123,PCPIPCH,2005,2.104
998,PCPIPCH,2005,2.372
510,PCPIPCH,2005,6.732
200,PCPIPCH,2005,5.989
505,PCPIPCH,2005,3.822
903,PCPIPCH,2005,9.79
205,PCPIPCH,2005,5.361
400,PCPIPCH,2005,6.905
603,PCPIPCH,2005,9.604
1,PPPPC,2005,
110,PPPPC,2005,36506.458
163,PPPPC,2005,
119,PPPPC,2005,38437.73
123,PPPPC,2005,31446.809
998,PPPPC,2005,30963.053
510,PPPPC,2005,7096.489
200,PPPPC,2005,5645.544
505,PPPPC,2005,3911.45
903,PPPPC,2005,14190.587
205,PPPPC,2005,11045.008
400,PPPPC,2005,8187.234
603,PPPPC,2005,2675.563
1,PPPSH,2005,
110,PPPSH,2005,54.381
163,PPPSH,2005,
119,PPPSH,2005,40.985
123,PPPSH,2005,7.245
998,PPPSH,2005,19.903
510,PPPSH,2005,4.251
200,PPPSH,2005,45.619
505,PPPSH,2005,18.667
903,PPPSH,2005,7.758
205,PPPSH,2005,8.855
400,PPPSH,2005,7.569
603,PPPSH,2005,2.77
1,TM_RPCH,2005,8.066
110,TM_RPCH,2005,6.772
163,TM_RPCH,2005,5.991
119,TM_RPCH,2005,6.277
123,TM_RPCH,2005,8.634
998,TM_RPCH,2005,
510,TM_RPCH,2005,12.516
200,TM_RPCH,2005,12.069
505,TM_RPCH,2005,13.24
903,TM_RPCH,2005,9.701
205,TM_RPCH,2005,9.867
400,TM_RPCH,2005,13.523
603,TM_RPCH,2005,14.437
1,TX_RPCH,2005,7.709
110,TX_RPCH,2005,6.293
163,TX_RPCH,2005,5.161
119,TX_RPCH,2005,6.015
123,TX_RPCH,2005,8.177
998,TX_RPCH,2005,
510,TX_RPCH,2005,9.595
200,TX_RPCH,2005,11.643
505,TX_RPCH,2005,17.214
903,TX_RPCH,2005,7.1
205,TX_RPCH,2005,7.696
400,TX_RPCH,2005,9.735
603,TX_RPCH,2005,6.552
1,BCA_NGDPD,2006,
110,BCA_NGDPD,2006,-1.229
163,BCA_NGDPD,2006,-0.164
119,BCA_NGDPD,2006,-1.873
123,BCA_NGDPD,2006,4.221
998,BCA_NGDPD,2006,0.322
510,BCA_NGDPD,2006,7.979
200,BCA_NGDPD,2006,4.75
505,BCA_NGDPD,2006,5.569
903,BCA_NGDPD,2006,0.378
205,BCA_NGDPD,2006,1.57
400,BCA_NGDPD,2006,13.516
603,BCA_NGDPD,2006,3.54
1,GGR_NGDP,2006,
110,GGR_NGDP,2006,36.177
163,GGR_NGDP,2006,44.997
119,GGR_NGDP,2006,35.696
123,GGR_NGDP,2006,33.521
998,GGR_NGDP,2006,45.048
510,GGR_NGDP,2006,19.166
200,GGR_NGDP,2006,26.818
505,GGR_NGDP,2006,18.329
903,GGR_NGDP,2006,37.017
205,GGR_NGDP,2006,28.485
400,GGR_NGDP,2006,33.552
603,GGR_NGDP,2006,23.818
1,GGSB_NPGDP,2006,
110,GGSB_NPGDP,2006,-2.352
163,GGSB_NPGDP,2006,-2.217
119,GGSB_NPGDP,2006,-2.915
123,GGSB_NPGDP,2006,0.287
998,GGSB_NPGDP,2006,
510,GGSB_NPGDP,2006,
200,GGSB_NPGDP,2006,
505,GGSB_NPGDP,2006,
903,GGSB_NPGDP,2006,
205,GGSB_NPGDP,2006,
400,GGSB_NPGDP,2006,
603,GGSB_NPGDP,2006,
1,GGX_NGDP,2006,
110,GGX_NGDP,2006,37.559
163,GGX_NGDP,2006,46.586
119,GGX_NGDP,2006,37.906
123,GGX_NGDP,2006,30.854
998,GGX_NGDP,2006,46.474
510,GGX_NGDP,2006,18.727
200,GGX_NGDP,2006,25.9
505,GGX_NGDP,2006,20.193
903,GGX_NGDP,2006,34.829
205,GGX_NGDP,2006,30.173
400,GGX_NGDP,2006,25.028
603,GGX_NGDP,2006,19.336
1,GGXWDG_NGDP,2006,
110,GGXWDG_NGDP,2006,73.296
163,GGXWDG_NGDP,2006,68.157
119,GGXWDG_NGDP,2006,82.388
123,GGXWDG_NGDP,2006,33.0
998,GGXWDG_NGDP,2006,64.525
510,GGXWDG_NGDP,2006,46.992
200,GGXWDG_NGDP,2006,36.959
505,GGXWDG_NGDP,2006,39.265
903,GGXWDG_NGDP,2006,26.754
205,GGXWDG_NGDP,2006,46.618
400,GGXWDG_NGDP,2006,32.666
603,GGXWDG_NGDP,2006,27.186
1,LUR,2006,
110,LUR,2006,5.888
163,LUR,2006,8.5
119,LUR,2006,5.776
123,LUR,2006,4.637
998,LUR,2006,
510,LUR,2006,
200,LUR,2006,
505,LUR,2006,
903,LUR,2006,
205,LUR,2006,
400,LUR,2006,
603,LUR,2006,
1,NGDP_RPCH,2006,5.266
110,NGDP_RPCH,2006,3.079
163,NGDP_RPCH,2006,3.302
119,NGDP_RPCH,2006,2.601
123,NGDP_RPCH,2006,4.845
998,NGDP_RPCH,2006,3.77
510,NGDP_RPCH,2006,5.66
200,NGDP_RPCH,2006,7.763
505,NGDP_RPCH,2006,9.693
903,NGDP_RPCH,2006,7.412
205,NGDP_RPCH,2006,5.586
400,NGDP_RPCH,2006,6.381
603,NGDP_RPCH,2006,6.022
1,NGSD_NGDP,2006,25.384
110,NGSD_NGDP,2006,23.085
163,NGSD_NGDP,2006,23.585
119,NGSD_NGDP,2006,21.753
123,NGSD_NGDP,2006,31.306
998,NGSD_NGDP,2006,23.617
510,NGSD_NGDP,2006,31.09
200,NGSD_NGDP,2006,31.946
505,NGSD_NGDP,2006,41.442
903,NGSD_NGDP,2006,24.11
205,NGSD_NGDP,2006,22.133
400,NGSD_NGDP,2006,38.574
603,NGSD_NGDP,2006,23.101
1,NID_NGDP,2006,24.766
110,NID_NGDP,2006,23.765
163,NID_NGDP,2006,23.088
119,NID_NGDP,2006,22.931
123,NID_NGDP,2006,26.906
998,NID_NGDP,2006,23.298
510,NID_NGDP,2006,25.208
200,NID_NGDP,2006,27.662
505,NID_NGDP,2006,36.475
903,NID_NGDP,2006,23.507
205,NID_NGDP,2006,20.749
400,NID_NGDP,2006,25.962
603,NID_NGDP,2006,19.575
1,PCPIPCH,2006,3.939
110,PCPIPCH,2006,2.363
163,PCPIPCH,2006,2.182
119,PCPIPCH,2006,2.339
123,PCPIPCH,2006,2.116
998,PCPIPCH,2006,2.35
510,PCPIPCH,2006,7.858
200,PCPIPCH,2006,5.843
505,PCPIPCH,2006,4.602
903,PCPIPCH,2006,8.079
205,PCPIPCH,2006,4.198
400,PCPIPCH,2006,7.766
603,PCPIPCH,2006,7.583
1,PPPPC,2006,
110,PPPPC,2006,38541.561
163,PPPPC,2006,
119,PPPPC,2006,40422.588
123,PPPPC,2006,33700.516
998,PPPPC,2006,33007.17
510,PPPPC,2006,7621.456
200,PPPPC,2006,6181.18
505,PPPPC,2006,4372.848
903,PPPPC,2006,15718.661
205,PPPPC,2006,11872.046
400,PPPPC,2006,8761.455
603,PPPPC,2006,2844.614
1,PPPSH,2006,
110,PPPSH,2006,53.297
163,PPPSH,2006,
119,PPPSH,2006,39.987
123,PPPSH,2006,7.221
998,PPPSH,2006,19.636
510,PPPSH,2006,4.271
200,PPPSH,2006,46.703
505,PPPSH,2006,19.456
903,PPPSH,2006,7.924
205,PPPSH,2006,8.888
400,PPPSH,2006,7.643
603,PPPSH,2006,2.791
1,TM_RPCH,2006,9.204
110,TM_RPCH,2006,7.884
163,TM_RPCH,2006,8.537
119,TM_RPCH,2006,7.546
123,TM_RPCH,2006,8.707
998,TM_RPCH,2006,
510,TM_RPCH,2006,7.233
200,TM_RPCH,2006,13.002
505,TM_RPCH,2006,12.816
903,TM_RPCH,2006,17.267
205,TM_RPCH,2006,11.395
400,TM_RPCH,2006,11.013
603,TM_RPCH,2006,10.997
1,TX_RPCH,2006,9.617
110,TX_RPCH,2006,8.871
163,TX_RPCH,2006,8.531
119,TX_RPCH,2006,9.351
123,TX_RPCH,2006,9.121
998,TX_RPCH,2006,
510,TX_RPCH,2006,9.032
200,TX_RPCH,2006,11.443
505,TX_RPCH,2006,18.716
903,TX_RPCH,2006,9.415
205,TX_RPCH,2006,6.035
400,TX_RPCH,2006,6.105
603,TX_RPCH,2006,3.7
1,BCA_NGDPD,2007,
110,BCA_NGDPD,2007,-0.998
163,BCA_NGDPD,2007,0.04
119,BCA_NGDPD,2007,-1.331
123,BCA_NGDPD,2007,3.431
998,BCA_NGDPD,2007,-0.053
510,BCA_NGDPD,2007,8.588
200,BCA_NGDPD,2007,3.721
505,BCA_NGDPD,2007,6.404
903,BCA_NGDPD,2007,-1.876
205,BCA_NGDPD,2007,0.205
400,BCA_NGDPD,2007,10.6
603,BCA_NGDPD,2007,1.378
1,GGR_NGDP,2007,
110,GGR_NGDP,2007,36.58
163,GGR_NGDP,2007,45.151
119,GGR_NGDP,2007,36.095
123,GGR_NGDP,2007,33.996
998,GGR_NGDP,2007,45.137
510,GGR_NGDP,2007,18.933
200,GGR_NGDP,2007,26.803
505,GGR_NGDP,2007,19.125
903,GGR_NGDP,2007,36.966
205,GGR_NGDP,2007,29.186
400,GGR_NGDP,2007,31.549
603,GGR_NGDP,2007,21.72
1,GGSB_NPGDP,2007,
110,GGSB_NPGDP,2007,-2.676
163,GGSB_NPGDP,2007,-2.167
119,GGSB_NPGDP,2007,-3.341
123,GGSB_NPGDP,2007,0.766
998,GGSB_NPGDP,2007,
510,GGSB_NPGDP,2007,
200,GGSB_NPGDP,2007,
505,GGSB_NPGDP,2007,
903,GGSB_NPGDP,2007,
205,GGSB_NPGDP,2007,
400,GGSB_NPGDP,2007,
603,GGSB_NPGDP,2007,
1,GGX_NGDP,2007,
110,GGX_NGDP,2007,37.84
163,GGX_NGDP,2007,45.902
119,GGX_NGDP,2007,38.329
123,GGX_NGDP,2007,30.544
998,GGX_NGDP,2007,45.71
510,GGX_NGDP,2007,18.653
200,GGX_NGDP,2007,26.236
505,GGX_NGDP,2007,20.237
903,GGX_NGDP,2007,35.605
205,GGX_NGDP,2007,30.251
400,GGX_NGDP,2007,25.194
603,GGX_NGDP,2007,21.235
1,GGXWDG_NGDP,2007,
110,GGXWDG_NGDP,2007,70.965
163,GGXWDG_NGDP,2007,65.793
119,GGXWDG_NGDP,2007,80.697
123,GGXWDG_NGDP,2007,31.162
998,GGXWDG_NGDP,2007,61.918
510,GGXWDG_NGDP,2007,46.579
200,GGXWDG_NGDP,2007,35.559
505,GGXWDG_NGDP,2007,40.642
903,GGXWDG_NGDP,2007,23.345
205,GGXWDG_NGDP,2007,45.341
400,GGXWDG_NGDP,2007,28.088
603,GGXWDG_NGDP,2007,23.681
1,LUR,2007,
110,LUR,2007,5.495
163,LUR,2007,7.65
119,LUR,2007,5.426
123,LUR,2007,4.156
998,LUR,2007,
510,LUR,2007,
200,LUR,2007,
505,LUR,2007,
903,LUR,2007,
205,LUR,2007,
400,LUR,2007,
603,LUR,2007,
1,NGDP_RPCH,2007,5.326
110,NGDP_RPCH,2007,2.751
163,NGDP_RPCH,2007,3.003
119,NGDP_RPCH,2007,2.075
123,NGDP_RPCH,2007,5.153
998,NGDP_RPCH,2007,3.342
510,NGDP_RPCH,2007,6.378
200,NGDP_RPCH,2007,8.122
505,NGDP_RPCH,2007,10.607
903,NGDP_RPCH,2007,7.221
205,NGDP_RPCH,2007,5.529
400,NGDP_RPCH,2007,6.034
603,NGDP_RPCH,2007,6.591
1,NGSD_NGDP,2007,25.545
110,NGSD_NGDP,2007,22.662
163,NGSD_NGDP,2007,24.156
119,NGSD_NGDP,2007,21.208
123,NGSD_NGDP,2007,31.031
998,NGSD_NGDP,2007,24.136
510,NGSD_NGDP,2007,31.392
200,NGSD_NGDP,2007,32.84
505,NGSD_NGDP,2007,43.574
903,NGSD_NGDP,2007,23.745
205,NGSD_NGDP,2007,22.256
400,NGSD_NGDP,2007,38.96
603,NGSD_NGDP,2007,22.394
1,NID_NGDP,2007,25.311
110,NID_NGDP,2007,23.705
163,NID_NGDP,2007,23.822
119,NID_NGDP,2007,22.59
123,NID_NGDP,2007,27.534
998,NID_NGDP,2007,24.19
510,NID_NGDP,2007,24.955
200,NID_NGDP,2007,29.431
505,NID_NGDP,2007,37.605
903,NID_NGDP,2007,25.452
205,NID_NGDP,2007,22.102
400,NID_NGDP,2007,28.93
603,NID_NGDP,2007,21.112
1,PCPIPCH,2007,4.137
110,PCPIPCH,2007,2.195
163,PCPIPCH,2007,2.135
119,PCPIPCH,2007,2.167
123,PCPIPCH,2007,2.048
998,PCPIPCH,2007,2.394
510,PCPIPCH,2007,3.977
200,PCPIPCH,2007,6.376
505,PCPIPCH,2007,5.333
903,PCPIPCH,2007,8.067
205,PCPIPCH,2007,4.227
400,PCPIPCH,2007,10.021
