WEO_Country_Code,ISO,Country,WEO_Subject_Code,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-Specific_Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates_Start_After
618,BDI,Burundi,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank. Some data are staff estimates Latest actual data: 2022 Base year: 2000 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Burundi franc Data last updated: 09/2024",-7.161,0.139,29.925,7.209,3.21,-5.1,6.471,-14.224,0.499,-11.097,17.633,-29.868,-1.312,-11.584,20.846,1.605,-39.12,-18.903,45.51,-4.627,4.135,5.949,13.796,20.886,24.094,57.96,13.298,42.299,-17.997,-7.423,66.795,-17.772,8.204,2.446,-5.49,-29.333,10.246,10.92,14.698,45.58,-17.437,4.981,7.541,9.479,12.413,2022
624,CPV,Cabo Verde,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2022 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Not applicable Chain-weighted: Yes, from 2023 Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Cabo Verdean escudo Data last updated: 10/2024",10.631,3.0,-7.8,0.0,1.5,-2.5,-4.5,-7.5,3.8,26.5,-8.2,-4.3,8.6,2.6,22.7,17.1,-6.6,12.269,10.949,21.133,-6.664,13.172,23.366,21.865,13.132,-5.06,22.157,22.477,11.756,-9.784,0.471,12.94,-13.064,-2.547,10.426,-22.612,19.322,13.869,5.577,1.364,-17.465,-4.29,5.527,11.484,14.276,2022
522,KHM,Cambodia,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Does not include cross border trade Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Cambodian riel Data last updated: 09/2024",,,,,,,,,,,,,,,,,17.38,9.567,50.806,34.147,8.044,16.44,12.623,5.132,6.068,5.2,10.719,-10.192,-8.188,11.207,5.471,15.399,11.032,18.46,14.807,21.505,13.575,6.82,13.627,18.028,-3.356,23.667,-7.316,-11.975,9.92,2023
622,CMR,Cameroon,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2022 Base year: 2000 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: No. annually Trade System: General trade Excluded items in trade: In transit; Oil coverage: Primary or unrefined products;. Cameroon is an exporter of crude oil. The refinery capacity has not been recovered after the fire, as of January 2023. Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 09/2024",9.657,19.719,22.937,10.09,-6.409,,5.575,-9.705,-18.206,-4.637,4.453,-0.245,-8.784,-5.915,2.885,-2.346,10.215,16.728,9.3,-0.2,5.676,13.451,0.69,-1.377,3.69,5.78,3.317,18.242,11.525,-12.502,-3.021,9.142,4.507,8.426,10.312,2.895,-0.746,1.186,2.055,22.782,-15.623,14.881,-11.784,8.486,5.131,2022
156,CAN,Canada,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2023 Base year: 2014 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Fisher Chain-weighted: Yes, from 1997 Trade System: General trade Excluded items in trade: Re-exports; Re-imports; Oil coverage: Primary or unrefined products; Secondary or refined products;. Refers to energy exports (crude oil, natural gas, coal, and other) Valuation of exports: Free on board (FOB). Total energy is used for the oil export deflator Valuation of imports: Cost, insurance, freight (CIF). Total energy is used for the oil import deflator Primary domestic currency: Canadian dollar Data last updated: 09/2024",-3.171,2.554,-15.829,10.107,17.468,8.334,6.717,5.389,13.477,5.818,1.802,2.565,5.23,7.494,8.341,5.79,5.384,14.45,5.294,8.065,8.542,-4.906,1.913,4.218,8.521,7.34,5.316,5.784,0.913,-12.412,13.784,5.592,3.678,2.081,2.517,0.76,0.052,4.781,3.508,-0.121,-9.395,8.118,7.649,0.855,1.224,2023
626,CAF,Central African Republic,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2021 Base year: 2000 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Re-exports; Re-imports; Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 07/2024",40.979,0.744,9.786,-1.229,-5.491,21.665,-6.475,282.627,-0.453,6.986,2.868,-16.526,-0.128,-3.969,32.98,6.205,-19.855,26.521,7.236,-7.351,0.235,-5.851,-15.233,-23.387,7.268,0.382,-0.29,8.6,-1.766,9.981,13.121,-15.005,8.714,-29.141,83.373,24.504,12.043,-2.554,0.48,7.82,4.608,-10.521,-4.238,1.845,6.902,2021
628,TCD,Chad,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,Source: Central Bank Latest actual data: 2022 Base year: 2000 Methodology used to derive volumes: Export volumes estimated directly. Import volume estimated by deflating values by partner non-oil export price index. Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: CFA franc Data last updated: 08/2024,,-5.104,9.004,6.549,42.477,18.659,-13.555,-6.968,-4.979,0.127,-3.686,-3.083,-15.751,10.103,6.077,32.728,-12.098,11.859,2.771,8.11,3.11,80.288,163.557,-31.945,50.816,31.653,35.627,-18.354,10.138,-1.316,12.656,5.684,0.291,3.64,5.615,-19.883,2.306,16.472,12.305,-4.519,-10.156,9.598,-12.764,13.391,6.156,2022
228,CHL,Chile,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2013. Seasonally adjusted X and M data, therefore, base year is not equal to 100. Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade. The Free Zones are included as part of Chile's economic territory. This means that customs declarations, which are compiled according to the Special Trade System, are adjusted, so that goods are registered as imports when they enter the Free Zones. Re-exports from the Free Zones are recorded as exports. Valuation of exports: Free on board (FOB). Customs value of some big-scale exports is adjusted to better reflect market prices. Estimates of prices are made to adjust preliminary customs export data on goods sold on consignment or by other mechanisms according to which definite values are unknown at the time of shipment. Valuation of imports: Free on board (FOB) Primary domestic currency: Chilean peso Data last updated: 09/2024",18.724,13.269,-33.994,-17.671,12.002,-9.462,7.904,18.61,12.793,25.038,5.8,7.129,21.812,13.97,10.15,25.158,11.867,15.186,6.877,-9.894,10.569,4.997,1.838,7.873,19.506,18.37,12.536,13.754,10.858,-17.701,25.243,15.839,3.816,1.244,-6.468,-1.182,1.394,5.097,8.281,-1.918,-12.6,31.627,2.038,-11.619,1.272,2023
924,CHN,China,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Customs Authority Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Derived from value index and unit value index Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Chinese yuan Data last updated: 09/2024",,,,,,,,,,,,,,,,,,,9.412,14.195,25.921,14.448,22.252,32.456,20.381,13.385,17.693,14.901,7.545,3.117,23.094,13.422,6.591,10.647,7.774,-0.438,4.387,6.232,7.345,-1.743,-6.684,10.451,-2.103,6.183,6.959,2023
233,COL,Colombia,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,Source: Central Bank Latest actual data: 2023 Base year: 2000 Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Colombian peso Data last updated: 10/2024,20.017,36.797,23.123,-8.882,-8.77,-6.008,10.116,4.906,3.758,-2.659,9.149,-21.17,24.766,44.869,16.759,6.719,1.389,18.612,1.123,-23.694,15.145,8.74,0.329,8.17,10.272,11.902,17.682,13.858,12.512,-8.648,10.83,20.23,9.374,8.525,7.76,-1.081,-3.541,1.019,5.805,7.345,-20.093,26.729,23.614,-12.643,-1.476,2023
632,COM,Comoros,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank and IMF Staff Latest actual data: 2022 Base year: 1990 Methodology used to derive volumes: Estimated to grow in line with real GDP growth Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Comorian franc Data last updated: 09/2024",3.229,54.02,-1.528,-16.19,66.5,18.3,-4.6,-23.033,14.359,-10.017,15.167,4.244,13.502,-6.526,-6.925,3.749,-4.621,4.414,-10.88,-2.431,-9.045,7.15,10.227,10.42,5.133,6.472,7.114,0.734,15.969,10.342,2.83,0.244,3.683,6.891,-3.881,-4.344,9.097,3.924,8.678,0.087,1.739,8.509,-1.33,7.355,8.737,2022
636,COD,Democratic Republic of the Congo,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2022 Base year: 2002 Methodology used to derive volumes: Fixed expenditure weights. Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Congolese franc Data last updated: 08/2024",,,,,,,,,,,,,,,,,,-22.996,66.949,59.463,-1.31,-22.968,41.015,110.31,-2.083,-0.906,-3.798,53.328,11.152,-5.9,42.949,0.249,-14.459,20.358,12.779,-19.282,16.938,-0.705,14.176,-17.016,48.438,32.636,28.543,6.432,4.552,2022
634,COG,Republic of Congo,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2021 Base year: 1990 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 07/2024",31.43,2.025,-15.635,-12.018,-11.027,-0.769,32.434,19.956,5.042,31.508,-6.734,49.788,-38.644,87.174,49.258,-7.136,14.915,-0.152,5.715,2.211,4.582,8.496,6.217,4.076,-2.17,17.581,12.276,8.228,-7.95,34.151,21.024,-9.212,-12.16,4.242,33.694,48.758,0.048,-38.286,-19.665,-6.941,-19.296,-5.38,7.217,18.575,8.977,2021
238,CRI,Costa Rica,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2019 Methodology used to derive volumes: Deflating values using price indices Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Costa Rican colón Data last updated: 09/2024",-2.734,-26.079,-20.24,13.451,9.307,6.562,17.585,17.582,-0.908,16.913,10.439,-4.394,23.594,14.525,5.132,2.976,2.983,14.014,24.824,0.461,-2.356,0.01,6.13,4.544,4.812,6.946,7.816,10.088,6.659,-18.736,18.726,10.671,7.825,1.681,5.046,4.498,8.938,5.013,2.856,-2.297,-12.929,19.246,8.118,5.19,6.824,2023
662,CIV,Côte d'Ivoire,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2022 Base year: 2000 Methodology used to derive volumes: Chained system Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 09/2024",-12.164,-3.0,3.4,2.8,-1.7,-2.0,3.3,4.0,-5.4,-7.5,-15.31,3.802,2.271,0.914,0.984,1.359,0.969,1.077,1.197,1.369,-5.98,5.211,8.06,-26.017,23.261,-7.671,4.61,5.747,-19.224,14.463,3.687,-18.991,43.662,41.138,8.354,15.083,0.46,10.253,2.335,-1.821,4.609,7.753,5.347,7.258,7.112,2022
960,HRV,Croatia,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office. By the former Central Bureau of Statistics of the Republic of Croatia (CroStat), now the Croatian Bureau of Statistics (CBS, www.dzs.hr). Latest actual data: 2023 Notes: The authorities produce data from 1995 only; Earlier data result from splicing. Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data). Export and import price indices were calculated as unit value indices, in other words, indices of the change of the export and import value per quantity unit of exported/imported goods, that is, per kilogram as a uniform and comparable quantity unit for all goods. Formula used to derive volumes: Fisher. Export and import price indices were calculated according to the Fisher's, so-called ideal, formula, which is a geometrical mean between the Laspeyres' and Paasche's formulae. Chain-weighted: No. Export and import price indices are calculated as monthly or quarterly as compared to the base year (previous year). For example, export and import price indices for the first quarter of 2011 are calculated as compared to the period from January to December 2010. Trade System: Special trade. Special trade in a wider sense: processing in customs warehouses and free zones are included. Excluded items in trade: In transit; Low valued; Re-exports; Re-imports;. This statistics does not include temporary export and import (less than two years) of goods that are returned to the owner in an unaltered state, services, monetary gold, goods used as carriers of customized information including software and software downloaded from the Internet, means of payment which are legal tender and securities, goods supplied free of charge which are not the subject of commercial transactions (advertising material and commercial samples), supplying of Croatian diplomatic missions abroad and foreign diplomatic missions in the Republic of Croatia, and temporary exports and imports for repair. For 2016, transaction imports below 1.8 million Kuna and exports below 0.9 million Kuna are exempted from statistical reports. Oil coverage: Primary or unrefined products; Secondary or refined products; Other; Valuation of exports: Free on board (FOB). The export values are calculated on the basis of the FOB parity. It means that the invoice value is reduced for transportation and other costs incurred from the Croatian border to the place of delivery abroad, if it is agreed that goods are delivered abroad. If it is agreed for delivery to take place in the country (Republic of Croatia), the invoice value is increased by the costs incurred from the place of delivery in Croatia to the Croatian border. Valuation of imports: Cost, insurance, freight (CIF). The import values are calculated on the basis of the CIF parity. It means that the invoice value is increased by transportation and other costs incurred from the place of delivery abroad to the Croatian border, if it is agreed that goods are delivered abroad. If it is agreed for delivery to take place in the country (Republic of Croatia), the invoice value is reduced for the costs incurred from the Croatian border to the place of delivery in Croatia. Primary domestic currency: Euro Data last updated: 09/2024",,,,,,,,,,,,,,0.852,-17.475,16.005,6.8,25.1,-4.601,-3.874,-3.873,11.948,18.138,11.646,5.276,5.229,8.236,6.074,3.837,-20.369,-3.015,2.524,-2.353,3.285,3.431,9.273,6.514,8.482,7.424,6.682,-12.316,17.265,26.496,-5.299,1.905,2023
423,CYP,Cyprus,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office. National Accounts Latest actual data: 2023 Base year: 2008 Methodology used to derive volumes: Based on National Accounts Formula used to derive volumes: Based on National Accounts Chain-weighted: No Trade System: General trade Excluded items in trade: Goods originally imported and having undergone only repair or minor operations which leave them essentially unchanged are not defined as domestic. Minor operations include packaging, bottling, cleaning, sorting etc. Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",4.353,-8.907,1.698,-4.395,4.753,-8.332,-2.115,8.809,19.195,14.134,7.792,1.619,19.158,-25.485,8.727,-17.329,7.872,0.885,1.909,3.308,12.546,-0.193,-0.355,-0.976,6.946,1.57,5.702,10.463,12.508,-15.324,10.796,-2.592,-3.633,-4.556,7.719,8.062,10.164,14.303,4.325,9.503,3.245,15.364,18.282,1.716,1.778,2023
935,CZE,Czech Republic,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 2000 Trade System: General trade Oil coverage: Czechia is not an oil producing country Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Czech koruna Data last updated: 09/2024",,,,,,,,,,,,,,,,,11.033,5.848,5.556,5.185,14.355,11.352,4.986,9.467,25.583,12.483,11.483,12.877,3.178,-11.076,14.812,6.715,2.638,0.063,10.019,6.563,2.568,6.031,5.512,1.291,-8.446,13.684,5.948,-0.893,0.465,2023
128,DNK,Denmark,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2022 Base year: 2010 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 1980 Trade System: General trade Excluded items in trade: In transit; Re-exports; Re-imports; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Danish krone Data last updated: 08/2024",-5.565,0.556,3.137,1.971,5.361,9.93,8.479,-1.178,4.224,5.398,2.376,4.032,-0.131,-1.415,13.289,7.003,3.121,9.208,7.575,2.553,13.667,2.395,6.376,-1.024,7.137,11.802,13.942,5.807,4.54,-12.18,1.315,8.06,2.851,1.458,4.068,4.063,4.286,4.322,5.705,3.053,-3.954,9.493,4.395,3.757,3.42,2022
611,DJI,Djibouti,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,Source: Central Bank Latest actual data: 2023 Notes: Volume of imports and exports are calculated as they are not provided by the authorities Base year: 2013 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Re-exports; Oil coverage: Primary or unrefined products; Other; Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Djibouti franc Data last updated: 08/2024,,,,,,,,,,,10.1,-30.175,0.233,-7.377,-13.923,-11.771,-5.296,-1.322,6.323,-7.677,3.548,-7.496,-1.303,18.344,5.991,12.156,20.938,15.694,8.079,-19.071,-17.986,30.176,18.99,6.645,-21.21,-6.178,-4.756,50.38,-3.353,13.211,-29.363,57.432,-11.724,-1.401,11.755,2023
321,DMA,Dominica,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,Source: Central Bank Latest actual data: 2022 Base year: 2006 Methodology used to derive volumes: We receive data on volumes from the Customs Office. Formula used to derive volumes: Volume = Value/GAS Deflator Chain-weighted: No Trade System: Special trade Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Eastern Caribbean dollar Data last updated: 09/2024,,,,,,,,,,,,,,,,,,,,,,-1.157,-8.209,-11.095,-0.519,3.666,-10.263,10.605,8.028,9.58,-21.439,-28.563,23.682,0.538,47.028,16.396,3.708,-8.141,25.588,8.55,-30.958,2.946,10.976,17.05,16.994,2022
243,DOM,Dominican Republic,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2013 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Re-exports; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Dominican peso Data last updated: 09/2024",,,,,,,,,,,,,,,11.112,1.836,9.548,16.102,23.804,-0.653,9.522,-2.448,3.548,-18.186,-7.884,15.244,13.697,7.592,4.53,-9.313,34.287,-0.267,1.933,-4.606,5.773,19.187,8.984,-4.095,5.482,5.1,-11.471,18.088,17.3,-4.477,1.332,2023
248,ECU,Ecuador,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,Source: Central Bank Latest actual data: 2023 Base year: 2014 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No. Last updated in 2014 Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: US dollar Data last updated: 09/2024,-1.061,5.244,-4.988,-33.125,9.195,5.857,-7.484,9.719,-23.134,3.39,-0.839,16.0,1.0,0.8,14.636,7.949,-12.597,20.513,6.532,-31.595,12.822,25.722,19.015,-4.06,10.877,13.162,7.054,6.17,13.003,-6.853,12.48,2.596,0.214,8.16,4.687,-4.79,-12.158,16.5,3.573,0.373,-17.275,19.332,9.425,1.863,-0.815,2023
469,EGY,Egypt,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: FY2020/21 Base year: FY2004/05. Fiscal year 2004/2005 Methodology used to derive volumes: Weighted average of prices using GAS and team assumptions Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB). Nominal value Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Egyptian pound Data last updated: 09/2024",10.013,2.505,2.926,3.118,7.937,4.838,0.807,-4.583,16.162,-0.083,5.332,-2.086,-7.912,13.409,0.443,-44.223,17.109,12.785,10.499,11.246,-1.799,7.962,-7.03,-5.437,10.121,16.588,15.214,11.26,22.666,-3.055,-7.105,-3.197,3.429,1.23,3.879,19.341,5.36,1.166,-0.204,3.381,-0.307,-3.788,6.408,-17.552,9.736,2021
253,SLV,El Salvador,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2014 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: US dollar Data last updated: 09/2024",-2.222,-9.318,-22.807,12.987,2.011,0.563,-2.801,0.0,29.792,-4.361,-7.248,21.704,2.213,6.831,2.112,13.212,-10.172,21.844,-1.803,5.107,14.033,4.774,1.236,4.136,0.811,2.961,9.043,8.934,-6.428,-12.447,7.943,3.673,0.988,6.763,-1.244,13.265,3.618,-0.761,4.285,0.923,-11.853,29.87,0.227,-2.501,0.81,2023
